tweet,date,weekStarting
RT @UPROXX: Watch @runjewels Bring It In This Never-Before-Seen Live Performance,2015-04-04,2015-03-29
Even the smallest player is still good for a shot. #MyFinal4 #JagerUp,2015-04-04,2015-03-29
"@matgames2014 sorry, that was an April Fools joke! But maybe one day...",2015-04-04,2015-03-29
We don’t need a clock to tell us when to take our shots. Ready for tomorrow night? #JagerUp,2015-04-05,2015-04-05
Time to get ready for this #championship game. #JagerUp #shots #Jager #JagerSpice,2015-04-06,2015-04-05
"Ginger:one of Jägermeister’s #56Parts. It’s a little spicy, just how we like it. #JagerUp",2015-04-07,2015-04-05
Ready for the next TV time out. #jager #shots,2015-04-07,2015-04-05
"Introducing tonight's power forward, expected MVP, from the back of your freezer, an ice cold shot of Jägermeister!",2015-04-07,2015-04-05
Aww yeah GAME ON! #JagerUp,2015-04-07,2015-04-05
@Local_Houston nice! See you at the party next week?,2015-04-08,2015-04-05
@TyJam3s We like the way you think...,2015-04-08,2015-04-05
We’ve had the same iconic bottle shape since the 1900s. It’s as unique to Jägermeister as the stuff inside it.,2015-04-08,2015-04-05
"RT @SIRIUSXM: Cheers! @Halestorm, @josemangin and @JagermeisterUSA",2015-04-08,2015-04-05
@JCrahan #ThirstyThursday,2015-04-09,2015-04-05
It's #ThirstyThursday: perfect time for a Jägermeister &amp; Coke. What would you call it?,2015-04-09,2015-04-05
RT @CheersSC: If you want to win this @JagermeisterUSA guitar autographed by @CoreySmithmusic follow @CheersSC &amp; RT to win!,2015-04-09,2015-04-05
@FatmanMatt Fair enough. Ice cold #jager as a shot is the classic!,2015-04-09,2015-04-05
How about this foam brick of #jager shots?! #ThirstyThursday,2015-04-10,2015-04-05
"For those about to put as much craft into their weekend as we put into Jägermeister, we toast to you. #JagerUp #Jager",2015-04-10,2015-04-05
@TyJam3s Boom. Done.,2015-04-10,2015-04-05
"@Drakecambra We like it, that's a good start. What's your favorite way to enjoy Jäger?",2015-04-11,2015-04-05
"Remember: when you #JagerUp this weekend, do it smartly. There’s an art to it.",2015-04-11,2015-04-05
@chriswhartonye I think we're down with that. Cheers to you.,2015-04-11,2015-04-05
@magicmissbri That's a good man! Tell him we agree with your sentiment.,2015-04-11,2015-04-05
"@Drakecambra That's a bold statement, we like it. Why would you be a good face for Jäger?",2015-04-11,2015-04-05
"Oak: what Jägermeister’s aged in for one glorious year, waiting to join the party. #JagerUp",2015-04-12,2015-04-12
RT @EuphoriaMusFest: @JagermeisterUSA x @heRobust = Euphoria,2015-04-12,2015-04-12
How many shots can one barrel hold? We age Jägermeister in oak barrels for one year before we bottle it up. #JagerUp,2015-04-13,2015-04-12
.@praiaurbana are rocking the #SinIgual house THIS Wednesday in #Houston. RSVP for a Night Like No Other,2015-04-13,2015-04-12
"Outside Jägermeister HQ, where we work hard for your shots. #JagerUp",2015-04-14,2015-04-12
@rdclhs14 Sounds like a plan. What city will you and your Jäger be in this weekend?,2015-04-15,2015-04-12
@rdclhs14 Now we know – Virginia is for Jäger lovers.,2015-04-15,2015-04-12
How do you feel about peels? Ghanaian bitter orange peel – one of 56 parts in Jägermeister.,2015-04-15,2015-04-12
Let’s toast to warmer days w/ a Jägermeister Black Sunset Twist. #JagerUp #ThirstyThursday,2015-04-16,2015-04-12
How 'bout them ritas? #JagerUp,2015-04-16,2015-04-12
@innocentpixie85 Tell your friends to bring the bottle of Jäger and you've got a party. #JagerUp,2015-04-16,2015-04-12
@xBadaBingx @DJ_JoeAnthony @praiaurbana @alexclavijo  2 parts Jäger 1/2 part premium orange liqueur 1 part fresh lime juice or sour mix,2015-04-16,2015-04-12
@djactbadd When we're at the party it's always a win win.,2015-04-16,2015-04-12
@DJ_JoeAnthony @praiaurbana @alexclavijo Thanks for celebrating with us! #sinigual,2015-04-17,2015-04-12
We look even better chilling on a sun soaked table. Thanks for sharing!,2015-04-17,2015-04-12
@PoloTroconis @IdeaCatalyst1 Thanks for joining us for the celebration. #sinigual,2015-04-17,2015-04-12
@KrashRover Far-fetched ingredients lead to farther fetched nights,2015-04-17,2015-04-12
Friiiiiiiiiday! Craft the perfect weekend with a perfectly crafted shot of Jägermeister. #JagerUp,2015-04-17,2015-04-12
@_DJVICG #cheers!,2015-04-17,2015-04-12
Weekends were created for Jägermeister. What are you taking a shot for? #JagerUp,2015-04-18,2015-04-12
"@mickey8187 We like that you love Jäger – remember, we're at our best when consumed responsibly. Cheers!",2015-04-18,2015-04-12
@c_stroud2010 @L_Carnegie1 @jackstroud1992 @GemmaClinton2 Cheers to you! #JagerUp,2015-04-18,2015-04-12
Our favorite year? 1934 – the year Curt Mast developed the unique recipe for Jägermeister. #Trivia #JagerUp,2015-04-19,2015-04-19
@El__Wray glad you like it. #cheers,2015-04-20,2015-04-19
@StephyCochrane Jäger doesn't expire but if you have questions about your bottle feel free to reach out:,2015-04-20,2015-04-19
A tip of the cap to #Jager drinker &amp; country superstar @leebrice on your @acmawards win for Single of the Year: ‘I Don’t Dance’! #jagermusic,2015-04-20,2015-04-19
@TeeJ_mF Not even enough for a shot. ? Time for a liquor store visit. #JagerUp,2015-04-22,2015-04-19
@TeeJ_mF cherish it,2015-04-22,2015-04-19
@choralemiles Hi there! Please shoot us a note at: jagerinfo@sidneyfrank.com,2015-04-23,2015-04-19
RT @chilledmagazine: Must Mix Jägermeister Cocktails - Beyond the JägerBomb @JagermeisterUSA,2015-04-23,2015-04-19
@GustoGrey @YDBEATSSSMUSIC @9to5_th3prod delicious!,2015-04-23,2015-04-19
It’s all fun and games until someone loses an antler. Always drink responsibly.,2015-04-23,2015-04-19
@DrSlalom kicking off the weekend the right way. Nice! #cheers,2015-04-24,2015-04-19
Here’s a green initiative everyone can get onboard with: drink more Jagermeister. #JagerUp #gogreen,2015-04-24,2015-04-19
From nemesis to hip cocktail menus. Thx @aarongoldfarb,2015-04-24,2015-04-19
Happy 8th bday #Jager Mobile Stage! Thx to all friends &amp; partners who've kept it going over the years esp @Peavey,2015-04-24,2015-04-19
Our pre-show ritual? A shot of Jagermeister. Watch to see how @runjewels prep for theirs,2015-04-24,2015-04-19
@superlatinashow @xlalliance @liligil @IdeaCatalyst1 Nice! Did you mix up a #sinigual shot yet?!,2015-04-25,2015-04-19
RT @josemangin: Hey @RockvilleFest! I'm hanging ALL wknd hosting @JagermeisterUSA stage &amp; signing at #jagermusic tent Sat 2:45-3:45 &amp; Sun 3…,2015-04-25,2015-04-19
"@EuropeanAgencie Happy Birthday, man!",2015-04-25,2015-04-19
RT @DrSlalom: The first thing I am doing when I get home is pouring a shot of @JagermeisterUSA,2015-04-25,2015-04-19
On the court and at the bar: post up and don’t get your shot blocked. #playoffs,2015-04-26,2015-04-26
Do you like things a little spicy? Like cinnamon from Sri Lanka spicy? It’s just one of Jagermeister’s #56parts.,2015-04-26,2015-04-26
@DrunkFlair glad you like it!,2015-04-26,2015-04-26
RT @DrSlalom: The happiness of @JagermeisterUSA is unmatched!!! Can't wait till #Vegas to order shots in style!!,2015-04-26,2015-04-26
@DrSlalom Cheers!,2015-04-26,2015-04-26
@_TaleOldAsTime_ Nice! Come say hi. #cheers,2015-04-27,2015-04-26
"#TheBestCureForBoredomIs A shot of Jagermeister, duh. #JagerUp",2015-04-27,2015-04-26
@ProjectM_2014 1 to start. #DrinkResponsibly,2015-04-27,2015-04-26
"@derek_beattie hmmm, do we need to make a sweatshirt sized bottle?",2014-10-17,2014-10-12
@SteveinHiram you put it on the side of a pint of beer and put a shot of Jäger between the horns!,2014-10-18,2014-10-12
@stephy_riveraww Happy Birthday!,2014-10-20,2014-10-19
@ThatWilddChildd You rock!,2014-10-20,2014-10-19
@garyaknichols @LionsgateUK Hopefully you found an ice cold shot. Prost!,2014-10-21,2014-10-19
RT if you just did a #jager shot! Favorite if you need one right now!,2014-10-21,2014-10-19
"@heatherrivera23 You can find them in our newest gift packs, in stores now through December, or until sold out!",2014-10-22,2014-10-19
@Filbert33 Awesome home bar!,2014-10-22,2014-10-19
@heatherrivera23 Had a feeling...,2014-10-22,2014-10-19
Somebody get @itsmet0mmy a #jager shot!,2014-10-22,2014-10-19
@SpencerDiaz85 mutual feeling. Prost!,2014-10-22,2014-10-19
@j_numba5 @Bellizer The weekend starts with ice cold #Jager shots! Cheers!,2014-10-23,2014-10-19
Choose wisely. The potion screams #jager,2014-10-25,2014-10-19
Game On! #jager #jagerspice #SundayFunday,2014-10-26,2014-10-26
@michaelkinchloe Nice! Have another shot of spice for football today,2014-10-26,2014-10-26
RT @GraysonRogers1: Vote for our single #PartyRocker at,2014-10-28,2014-10-26
RT @LavoNY: Just 5 days until Halloween @LavoNY w/ @DJTommyTrash! Get your tickets,2014-10-28,2014-10-26
@js76 Prost!,2014-10-31,2014-10-26
Here's what you need to serve at your #halloween party: #jagerspice and your favorite #pumpkin beer. #fallflavors,2014-10-31,2014-10-26
The fun begins with sundown... #jager #Halloween #night #FromDuskTillDawn,2014-10-31,2014-10-26
"@Flint_x2 boom, now following!",2014-11-01,2014-10-26
Keep your keys on ice. Drink responsibly tonight. #keysonice #drinkresponsibly,2014-11-01,2014-10-26
It's #halloween and time to pick your #potion. #jager or #jagerspice?,2014-11-01,2014-10-26
RT @LavoNY: Great shot by @FreedomFIlmNJ of @DJTommyTrash taking in some   @JagermeisterUSA @LavoNY! #JAGERHALLOWEEN,2014-11-01,2014-10-26
"This weekend, there's smoke on the bottles. #jager #darkness #night",2014-11-02,2014-11-02
@Speechless1976 @PhillyGuySkip Spice is great with cola! Give it a shot,2014-11-03,2014-11-02
RT @SDCityBeat: Don't fear the Jagermeister | German herbal liqueur makes its way into craft cocktails:,2014-11-03,2014-11-02
@Livvybird11 Happy 21st! #cheers,2014-11-03,2014-11-02
@SDCityBeat Love the write up! How about we celebrate with a few German Swizzles? #prost,2014-11-03,2014-11-02
RT @bigorlandofest: Wanna PLAY #TheBigOrlando? @axismag @JagermeisterUSA &amp; @x1073orlando have your chance! ENTER -,2014-11-03,2014-11-02
Your #ThirstyThursday soundtrack. #jager,2014-11-07,2014-11-02
RT @SantosCooks: Weekend tip: Add @JagermeisterUSA to your homemade BBQ sauce for another layer of kickass flavor.,2014-11-09,2014-11-09
@REDHURdntcur best night ever?,2014-11-09,2014-11-09
Happy #HumpDay. #YearInABarrel #SecondInAGlass #Jager,2014-11-12,2014-11-09
.@Thrillist explores the heritage and history behind #Jägermeister,2014-11-13,2014-11-09
RT @rickmonroe: A great repost from @machineshopfnt #tbt #jagerbonds @JagermeisterUSA,2014-11-13,2014-11-09
RT if you are enjoying some #jager to kick off the weekend!,2014-11-15,2014-11-09
RT @AnthonyOrio: The jäger is cold &amp; the place is packed. It's on in Chi-Town @JagermeisterUSA #115bourbon #heavenforhellionstour,2014-11-15,2014-11-09
RT @josemangin: Friday night @JagermeisterUSA cheers 2 all of YOU for loving heavy music! @SXMOctane's @GrantRandom @VincentRockwell,2014-11-15,2014-11-09
"@amyy_leee25 you gotta try it! Serve it as a shot at room temp, or mix with cola!",2014-11-17,2014-11-16
@sirPaulC DM us!,2014-11-18,2014-11-16
@BreakingGabe Yes! #teamjager,2014-11-21,2014-11-16
"A year in an oak barrel, a second in your shot glass. #jager #barrel #cask",2014-11-21,2014-11-16
RT @CheersSC: This @JagermeisterUSA guitar autographed by @coreysmithmusic is up for grabs! Follow @CheersSC &amp; RT to win!!,2014-11-24,2014-11-23
"@thesocialrevolt #Jager &amp; #JagerSpice! 2 flavors, both amazing shots!",2014-11-24,2014-11-23
You can say no to a lot of things. One of those things is not the almighty arrow #jager #jagerspice #monday #football,2014-11-25,2014-11-23
Wishing you all the safest of travels this holiday. Always #drinkresponsibly and have a designated driver.,2014-11-26,2014-11-23
We're #thankful for meeting up with old friends tonight. #cheers,2014-11-27,2014-11-23
@musichead_mark @MandyVKovacs There's just something about #jager when it's ice cold and you're with a bunch of friends #cheers,2014-11-27,2014-11-23
@MaseBlaze You might have the best xmas list!,2014-12-02,2014-11-30
@rickmonroe @falloutboy @EliYoungBand @pauloakenfold @jimflorentine Thanks for being a part of it with us Rick!,2014-12-02,2014-11-30
Freezer essentail: #jager. The other essentail? Shot glasses.,2014-12-02,2014-11-30
@shakypubco Good point!,2014-12-02,2014-11-30
"@The_Weinerman Yes, that can happen. We recommend the spice at room temp or fridge chilled",2014-12-02,2014-11-30
@DDynamo Ouch. We're you still able to enjoy the ice cold shot you poured yourself before the incident?,2014-12-02,2014-11-30
Too cold to handle?? #want #need #jager #tuesday,2014-12-02,2014-11-30
@GameShow2Go @Albertsons keep those car keys on ice!,2014-12-06,2014-11-30
@Supersonic76 @pirateboybrett @Jarvis_sally @whawkins Love that shot!,2014-12-06,2014-11-30
@aaronhicks614 #cheers,2014-12-06,2014-11-30
@PaddywagonIrish our favorite tree,2014-12-06,2014-11-30
@MDRhea let's do this!,2014-12-06,2014-11-30
@hannahhawknson but we give fun nights...,2014-12-06,2014-11-30
Here we go #friday night. Here. We. Go. #jager #jagerspice,2014-12-06,2014-11-30
@darqness75 you should get a prompt to follow. Need to confirm you are 21+ years of age,2014-12-06,2014-11-30
@VinceSkolny #cheers to you!,2014-12-07,2014-12-07
@iamAndySutton #cheers!,2014-12-07,2014-12-07
@TheDirtyHour DM us. We can send a few to you!,2014-12-07,2014-12-07
RT @bigorlandofest: You don't want to miss @_SLEEPERAGENT on the @JagermeisterUSA Stage! #THEBIGORLANDO,2014-12-07,2014-12-07
Cheers to kickoff! #Gametime #jager #jagerspice,2014-12-07,2014-12-07
@karenjagger2 Yup! Our friends @JagerUK @JagerUK can tell you more about its availability.,2014-12-07,2014-12-07
@Gothic_Bucs_fan @BucsBrief Nice. Drink responsibly and always keep those keys on ice. #cheers,2014-12-08,2014-12-07
"RT @rickmonroe: Great visit with Lee Richey @radioleerichey WKPQ, Kickin' Country 105.3 FM Hornell, NY @JagermeisterUSA #countryradio",2014-12-08,2014-12-07
Sunday night football cocktail...,2014-12-08,2014-12-07
The #jager USA HQ got a lot happier when our friend @rickmonroe @rickstopped by today! #tunes #jagermusic #country,2014-12-11,2014-12-07
RT @josemangin: Tonight 8pE &amp; 11pE @SXMLiquidMetal in-studio hang sess w Brock @36CF debut new #36Crazyfists @JagermeisterUSA shots!,2014-12-11,2014-12-07
@nofnregrets Nope. Just a person with good taste and great friends!,2014-12-12,2014-12-07
Charity event at @StantonSocial @StantonSocial with @SantosCooks. We brought our toys. Now we take #jager.,2014-12-16,2014-12-14
RT @KimiWinkler: @jagermeisterusa eggnog ftw #jagerinmyhair @ Enoteca Isola,2014-12-16,2014-12-14
RT @KimiWinkler: Because @jagermeisterusa #supperclub #jagerinmyhair @whatupggw @ Enoteca Isola,2014-12-16,2014-12-14
@DilemmaFozz there isn't a TV ad in the USA currently. Maybe you are seeing one in another country? Let us know!,2014-12-18,2014-12-14
RT @StaffordBros: then don't come up the front if you don't want a little @JagermeisterUSA on your face! #Jager,2014-12-19,2014-12-14
'Tis the #holidays. Grab 'em by the antlers. #jager #jagerspice #friday #shotsonshots,2014-12-19,2014-12-14
A little #jagerspice goes a long way! RT @ooGloryoo: All a girl needs @JagermeisterUSA,2014-12-20,2014-12-14
@Bacon1086 Cheers!,2014-12-20,2014-12-14
@That_Man_KC they are specially made for our sponsored artists...,2014-12-20,2014-12-14
RT @josemangin: Holiday @JagermeisterUSA cheers from the #SiriusXM hard rock crew Scotty @VincentRockwell @pandapaula @whatsintheb0x,2014-12-20,2014-12-14
Nice! RT @DJDANNYB13: Thank you to @JagermeisterUSA for the Fresh custom Jagermister headphones!,2014-12-20,2014-12-14
Found an ice cold bottle of #jager. Let Friday night begin.,2014-12-20,2014-12-14
RT @CheersSC: .@JagermeisterUSA Presents Electric Christmas tonight @ @BarSocial! Join us tonight for #IceColdShots! #Jager #EDM,2014-12-20,2014-12-14
