tweet,date,weekStarting
"If you’re not at the beach once/week, you're landlocked or afraid of the ocean. Either case, sorry to hear that.",2015-07-10,2015-07-05
I'm renaming #NationalMojitoDay Captain Morgan Woahito Day because mine tastes better. Captain’s orders.,2015-07-11,2015-07-05
It's Tennis in England. Time to put a little rum in that tea and enjoy the sport that gave us ping-pong.,2015-07-12,2015-07-12
"@arch_Will Here you go, mate:",2015-07-12,2015-07-12
"Captain's Dating Tip #11: Don’t be a big shot &amp; order for the table. Unless it’s a round of Captain, then be the biggest big shot you know.",2015-07-13,2015-07-12
"Man, baseball’s great. And the food, cocktails and mates part makes it excellent.",2015-07-15,2015-07-12
Millennials seem alright but I prefer Generation Pirate. Those mates really know how to party.,2015-07-15,2015-07-12
"Captain’s Dating Tip #47: If they don’t like rum, you don’t like them.",2015-07-16,2015-07-12
"If you need me, I’ll be at the best pool in America. The ocean.",2015-07-17,2015-07-12
It’s #WorldEmojiDay so I decided to use my favorite ones to help you make plans tonight:,2015-07-17,2015-07-12
Beach days are a maiden’s best friend. Know this and you’ve conquered the world.,2015-07-19,2015-07-19
I'm so close to Happy Hour I can taste it.  ??,2015-07-20,2015-07-19
#AllGoldEverything #IsMyEverything,2015-07-21,2015-07-19
The third movie about sharks carried by a water tornado premieres tonight. You should probably get some rum for this.,2015-07-22,2015-07-19
Today is #NationalHotDogDay. Please hot dog responsibly.,2015-07-23,2015-07-19
"If you’re not enjoying every day, you’re doing it all wrong. So have some rum and enjoy today.",2015-07-24,2015-07-19
"Hate mowing the lawn? Do what I do and live by the sea. It's nearly impossible to mow the beach. And I stress ""nearly.""",2015-07-25,2015-07-19
Apparently today is #NationalAllOrNothingDay which really should be every #$@%ing day of your life.,2015-07-26,2015-07-26
Hollywood has come calling... again. Check out @Spike's #BarRescue tonight 9/8c to see my cocktail make its debut.,2015-07-26,2015-07-26
It's like they're not even trying anymore.,2015-07-27,2015-07-26
Pools. The other beach.,2015-07-28,2015-07-26
Living a life of leisure doesn’t mean leisurely living life. Go dominate already.,2015-07-30,2015-07-26
"It’s your night, why not make it the best?",2015-07-31,2015-07-26
"Celebrate #NationalWatermelonDay by drinking this, the only drink approved by watermelons everywhere. #SunsOutRumsOut",2015-08-03,2015-08-02
So #MCM means Man Crush Monday? “More Captain Morgan” has a much nicer ring to it.,2015-08-10,2015-08-09
NEVER challenge me to a plank-off. You will lose and I will win. Every time.,2015-08-11,2015-08-09
"You know I always take care of my mates, @darrenrovell.",2015-08-12,2015-08-09
"Today I opened a 401k. Actually I opened three, I have far too much gold for just one. #PirateProblems",2015-08-12,2015-08-09
"The beach is the best reason to drink rum. Other good reasons include: Thursdays, sunsets and now. #SunsOutRumsOut",2015-08-13,2015-08-09
You hear that? It’s the sound of tonight waiting to be dominated.,2015-08-14,2015-08-09
?Captain the night and your bounty will be plentiful.,2015-08-15,2015-08-09
Today is #NationalRumDay and tomorrow is who cares because today is National Rum Day. #SunsOutRumsOut,2015-08-16,2015-08-16
#NationalRumDay has arrived. Please slowly step away from the internet and let’s start drinking already. #SunsOutRumsOut,2015-08-16,2015-08-16
"#NationalRumDay is finally upon us. It’s like my birthday, only better because I don’t get older. #SunsOutRumsOut",2015-08-16,2015-08-16
?Why is it “like a boss?” Bosses wake up early and wear slacks. Captains wear leather and wake up to dolphins singing.,2015-08-17,2015-08-16
"Get ready world, my new #CannonBlast shot is about to blow up here soon. #HashtagBoom",2015-08-17,2015-08-16
"You can’t rush a great adventure so please, take it one drink at a time. #CaptainsOrders",2015-08-18,2015-08-16
"You spike the ball, I'll spike the punch.",2015-08-21,2015-08-16
?#CannonBlast math. 1 + 1 = #HashtagBoom,2015-08-22,2015-08-16
"?I love beards, but there are too many mates with beards nowadays that couldn’t swashbuckle if it kicked them in the poop deck.",2015-08-23,2015-08-23
?Make sure a Captain is always in your first round pick. Hint: That's me. #FantasyFootball,2015-08-24,2015-08-23
"There’s no “I” in team, but there’s always a Captain in your rum. #FantasyFootball #CaptainMorgan",2015-08-25,2015-08-23
?You’ve already drafted your Captain. The rest should be easy. #TopPick #FantasyFootball,2015-08-26,2015-08-23
"?Hey, guess what? It’s #JustBecauseDay. Which is everyday because nobody tells me when to “just because.”",2015-08-27,2015-08-23
?Need a first date idea? Try a rum tasting. A Captain Morgan rum tasting because there is no other rum worth tasting.,2015-08-28,2015-08-23
"Light the fuse, feel the boom. #CannonBlast #HashtagBoom",2015-08-28,2015-08-23
"?I love lakes. They have speedboats, which are way more fun to commandeer.",2015-08-30,2015-08-30
"A wise man once said, “Drink easy, live well &amp; adventure will follow.” Hint: It was me. #CaptainsOrders",2015-08-30,2015-08-30
"?The Open starts today. That’s tennis, for anyone who’s completely blocked out all non-football related sports.",2015-08-31,2015-08-30
"It's 5pm, do you know where your #Hashtagboom is? #CannonBlast",2015-09-02,2015-08-30
"RT @heathcummingssr: Doing a mock draft today for our show. I'm not on set, my job is to hang out in the crowd w/ @ochocinco &amp; @CaptainMorg…",2015-09-03,2015-08-30
I'll be talking #FantasyFootball with @CBSFantasy at 2pm ET. Tweet me your questions &amp; I might read them on the air (follow and verify 21+).,2015-09-03,2015-08-30
"I made this new shot specifically for celebrating life. So let’s get celebrating already, shall we? #HashtagBoom",2015-09-03,2015-08-30
Try to avoid getting lost in its hypnotic beauty and just take a shot. #HashtagBoom #CannonBlast,2015-09-03,2015-08-30
Other nights will want to high five this night. #HashtagBoom #CannonBlast,2015-09-03,2015-08-30
Time to let boom out of the bag. #HashtahgBoom #Cannonblast,2015-09-03,2015-08-30
I'm live with @CBSFantasy RIGHT NOW. Tweet me your #FantasyFootball questions and I might read them on the air (must follow and verify 21+).,2015-09-03,2015-08-30
Your beer night is about to get #CannonBlast’d. #HashtagBoom,2015-09-03,2015-08-30
"Hey mates, our time is finally upon us. Let’s #HashtagBoom tonight like we’ve never #HashtagBoom’d before.",2015-09-04,2015-08-30
Tailgating season just became #CannonBlast season. #HashtagBoom,2015-09-04,2015-08-30
"Meet my new shot, #CannonBlast. It’s a real “work’s over, let’s get started” kinda shot. #HashtagBoom",2015-09-04,2015-08-30
I made a new shot and it’s the best because that’s the kind of party I bring to the table. #HashtagBoom #CannonBlast,2015-09-04,2015-08-30
"Internet, meet #CannonBlast. Cannon Blast, meet your new mates. Now go out there &amp; dominate tonight. #HashtagBoom",2015-09-05,2015-08-30
Do you know know what to do when the clock strikes boom? #HashtagBoom #CannonBlast,2015-09-05,2015-08-30
"You press the button, the Captain’s #CannonBlast will take care of the rest. #HashtagBoom",2015-09-06,2015-09-06
"There’s a “phones down, shots up” kinda night coming your way. Prepare accordingly. #HashtagBoom #CannonBlast",2015-09-06,2015-09-06
Life’s pretty simple really: Live it. Love it. Shoot it. #HashtagBoom #CannonBlast,2015-09-07,2015-09-06
Dancing swords are no match for the awesomeness that is #CannonBlast. #HashtagBoom,2015-09-07,2015-09-06
I forgot the Captain Morgan. #AnnoyMeIn5Words,2015-09-08,2015-09-06
There’s two types of people: Captains and whatever they call people who aren’t Captains.,2015-09-09,2015-09-06
Welcome to #CannonBlast town. Population: you.,2015-09-09,2015-09-06
Six months of tailgating kicks off today. Group Hug? #GoFullCaptain,2015-09-10,2015-09-06
May your rival team sail for the horizon when they see your flag.,2015-09-10,2015-09-06
I’m the only quarterback who’ll call an audible so the team can take shots. #CannonBlast #HashtagBoom,2015-09-12,2015-09-06
"There are 24 hours until kickoff, are you ready? Failing to prepare is preparing to fail. #CaptainUp",2015-09-12,2015-09-06
It’s football season. Rival crews beware.,2015-09-12,2015-09-06
I hope the first serve has some Captain in it. #tennis,2015-09-13,2015-09-13
You know on St Patrick’s Day when Chicago dyes the river green? That’s just to tease Cheeseheads.,2015-09-13,2015-09-13
A quick break from the quarterback to hit up the bar back. #GoFullCaptain,2015-09-13,2015-09-13
This is the stage of Sunday when you see which of your crew has what it takes for the long season ahead. #SundayRumday,2015-09-13,2015-09-13
If you’re too excited about the football to sleep then do what I do: don’t sleep.,2015-09-13,2015-09-13
You had a tough weekend having fun and watching football with the crew. Unwind tonight by having fun and watching football with the crew.,2015-09-14,2015-09-13
"Remember, the high seas only get rocky if you let them. So don’t. #CaptainsOrders",2015-09-14,2015-09-13
The real winner today was football. Now regroup. Monday night's coming.,2015-09-14,2015-09-13
"I am ? ?. That means strong and handsome, right?",2015-09-15,2015-09-13
These seagulls have been in the city too long.,2015-09-16,2015-09-13
"Introducing my new shot, #CannonBlast. That thing you bring that everyone will love. #HashtagBoom",2015-09-17,2015-09-13
"@LazyKrogan @IanEveryday Truer words have never been spoken, Anthony.",2015-09-18,2015-09-13
"Hasta la vista, cerveza. #CannonBlast #HashtagBoom",2015-09-18,2015-09-13
Tomorrrrrrrrrrrrrrrrrrrow Go #FullCaptain. #TalkLikeAPirateDay,2015-09-18,2015-09-13
If you’re not ready to stop talking like a pirate. Don’t. Go #FullCaptain celebrations! #TalkLikeAPirateDay,2015-09-19,2015-09-13
@Munce72 I like the cut of your jib. Showing some real first mate potential. #TalkLikeAPirateDay,2015-09-19,2015-09-13
"Back Arrrrrrght you, mate! #TalkLikeAPirateDay",2015-09-19,2015-09-13
"Tomorrow, I’m going to try talking like you. #TalkLikeAPirateDay",2015-09-19,2015-09-13
@BrendanMcInnis That one was arrrgight. I love a pirate pun so I thought I’d wave hello… #TalkLikeAPirateDay,2015-09-19,2015-09-13
“Now give me all your pumpkin spiced lattes!!” - Said no pirate ever. #TalkLikeAPirateDay,2015-09-19,2015-09-13
#TalkLikeAPirateDay is way cooler than #TalkLikeADonutDay. And it exists.,2015-09-19,2015-09-13
"@collsywolls74 You have all night. Make it count, mate. #TalkLikeAPirateDay",2015-09-19,2015-09-13
"Technically #TalkLikeAPirateDay is my day. But what’s mine is yours, so today is your day. Enjoy my day, it’s yours.",2015-09-19,2015-09-13
"@SteveBishopV100 It is, except tomorrow when I celebrate talk like @SteveBishopV100 day. Any tips?",2015-09-19,2015-09-13
"Yum yum yum, yum yum yum yum. YUUUUUUUMMM yum yum #TalkLikeAPirateDay",2015-09-19,2015-09-13
Anyone can talk LIKE a pirate do you have what it takes to talk TO a pirate? #TalkLikeAPirateDay,2015-09-19,2015-09-13
@AskMissLora Just thought I’d say g’day and that you’re right! That explains the shrimp I keep throwing on me barbie. #TalkLikeAPirateDay,2015-09-19,2015-09-13
"#TalkLikeAPirateDay is once a year, Talk TO a Pirate Day is everyday. Hit me up, mates.",2015-09-19,2015-09-13
@CatFoodBreath Captain Sparkles does have a ring to it.... #TalkLikeAPirateDay,2015-09-19,2015-09-13
"You may talk like me today, but you can party like me everyday. #TalkLikeAPirateDay",2015-09-19,2015-09-13
My pirate name is Captain Morgan. What's yours?  #TalkLikeAPirateDay,2015-09-19,2015-09-13
"Would it kill the refs to say, ""That be first down""? #TalkLikeAPirateDay",2015-09-19,2015-09-13
Today you should talk like a pirate and party like a Captain. #TalkLikeAPirateDay,2015-09-19,2015-09-13
Why not turn #TalkLikeAPirateDay to Talk to a Pirate Day? Let’s chat.,2015-09-19,2015-09-13
"And the best part is, when I wake up tomorrow it's still #TalkLikeAPirateDay.",2015-09-19,2015-09-13
.@Nica_From_PDX I can see you talk like a pirate. The next step is to act like a Captain. Go #FullCaptain.,2015-09-19,2015-09-13
I love when the carpet matches my coat. I am Hollywood’s permanently best-dressed.,2015-09-20,2015-09-20
I don’t go on dates. I go on adventures.,2015-09-21,2015-09-20
"Water is a beautiful thing. You can sail on it, skinny-dip in it, and most importantly, drink it from time to time. #CaptainsOrders",2015-09-21,2015-09-20
"You have all the time in the world, so take it. #AlwaysInModeration",2014-09-10,2014-09-07
Am I the only person who wakes up and immediately begins to think about what I’m going to cook for dinner?,2014-09-10,2014-09-07
A few more hours until I can once again refer to myself as the King of Chill.,2014-09-12,2014-09-07
Please. Be. Awesome. Daily.,2014-09-13,2014-09-07
Hello to all my beautiful friends out there.,2014-09-13,2014-09-07
I’m totally making pancakes for breakfast tomorrow and you’re all invited.,2014-09-13,2014-09-07
I always take my time. That’s why I’m The Captain. #AlwaysInModeration,2014-09-15,2014-09-14
#CaptainandColaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaarrr #wronghashtag #CaptainandColaaarr,2014-09-16,2014-09-14
RT @JayGlazer: Teaming up w @CaptainMorganUS leading into Talk Like a Pirate Day Fri! #TLAPD Time for a #CaptainandColaaarr $$ for veterans…,2014-09-16,2014-09-14
"“TGI-Tuesday” said no one, ever.",2014-09-16,2014-09-14
My ship. My rules.#AlwaysInModeration,2014-09-16,2014-09-14
RT @speaksIV: This... Is delicious. @CaptainMorganUS,2014-09-16,2014-09-14
RT @JayGlazer: I've been working w military &amp; our veterans for a while. Thank you @captainmorganUS for jumping aboard to help #TLAPD #Capta…,2014-09-17,2014-09-14
RT @MAN_Unplugged: .@JayGlazer has to be the coolest guy ever. Who else would talk like a pirate at 6AM during an interview. Thanks Jay! #C…,2014-09-17,2014-09-14
RT @kylemeredith: @KINGTUFFY teams up with @CaptainMorganUS &amp; the results are fantastic. Hear Danger In the Dark now!,2014-09-17,2014-09-14
Entaaarr the #CaptainandColaaarrr contest now for yarrr chance to win free swag:,2014-09-17,2014-09-14
RT @HacktheMovi3s: Teamed up with @jash  and @CaptainMorganUS to shoot this @edbassmaster  video,2014-09-17,2014-09-14
I’m already thinking about Football this Sunday.,2014-09-17,2014-09-14
Wantaaaar win some swag? You gotta Entaaarr the #CaptainandColaaarrr toast competition:,2014-09-17,2014-09-14
RT @JudyReppart: CAPTAIN MORGAN SAILS INTO LAS VEGAS FOR TALK LIKE A PIRATE DAY TO HELP GOOD CAUSES  #CaptainandColaaarr @backbarusa &gt; http…,2014-09-17,2014-09-14
RT @PatrickASchmidt: Just spoke w/ @JayGlazer about the work he's doing w/ @CaptainMorganUS to help our veterans and feed the hungry. #Capt…,2014-09-17,2014-09-14
The best thing about being an adult is eating whatever you want for breakfast. Like a fish sandwich or going back to sleep.,2014-09-17,2014-09-14
RT @ccallaway33: Thanks to @JayGlazer for the interview! Check back @ByMSF later to listen in. #TLAPD #CaptainandColaaarr,2014-09-17,2014-09-14
RT @IamStarWalker: Just got off the phone w/ @JayGlazer.  He had me talking like a pirate at 6AM this morning.  #AwesomeInterview #Captaina…,2014-09-17,2014-09-14
Don't make me leave you ashore. #AlwaysInModeration.,2014-09-18,2014-09-14
You must entarrr our #CaptainandColaaarrr contest. Post yaaar longest toast heaaarr to win free stuff:,2014-09-18,2014-09-14
"Outside my window a bird chirps, and all I want to do is kindly ask him to stop for like 5 more minutes.",2014-09-18,2014-09-14
"Thanks faaarr always bein' Krispy, @KrispyKreme - Happy #TalkLikeaPirateDay",2014-09-19,2014-09-14
Finish this sentence: Thursdays are the new...,2014-09-19,2014-09-14
RT @MAN_Unplugged: It's @CaptainMorganUS #TalkLikeAPirateDay #CaptainandColaaarr,2014-09-19,2014-09-14
It’s Friday. We’ve made it. Together.,2014-09-19,2014-09-14
RT @IanKarmel: I joined up with @jash and @CaptainMorganUS to pay my respects to Captain Morgan. #CaptainandColaaarr,2014-09-19,2014-09-14
Entarr the #CaptainandColaaarr contest now! Post yaaarr longest toast video to win free swag:,2014-09-19,2014-09-14
I was a dancing machine tonight. These quads are gonna be sore tomorrow.,2014-09-20,2014-09-14
Mix up a batch of Captain® and Cola for the game tomorrow:,2014-09-21,2014-09-21
"I am going to conquer this week, but first I just need to get out of bed.",2014-09-22,2014-09-21
I want to get really good at pool.,2014-09-23,2014-09-21
Get on a first name basis with the Captain by mixing up this tasty Original Spiced Rum Cocktail.,2014-09-23,2014-09-21
I need to learn some new moves. #Dancing,2014-09-23,2014-09-21
When I talk. You listen. #AlwaysInModeration,2014-09-24,2014-09-21
Whoever invented cereal should win some type of trophy.,2014-09-24,2014-09-21
I’m thinking about visiting my good friend Ginger Ale tonight. What do you all think about that?,2014-09-24,2014-09-21
Today we raise our Jolly Roger for all the victorious Pirates everywhere. #RaiseIt,2014-09-24,2014-09-21
Here's to the Captain's Captain. May your last home game be as amazing as your first. #FarewellCaptain,2014-09-25,2014-09-21
I’ll be seeing you later tonight Captain Morgan White &amp; Cola. #WinkyFaceEmoji,2014-09-25,2014-09-21
"Traffic on the 405 AGAIN?! Ughhhhhh...Just kidding, I’m on a ship. What are roads?",2014-09-25,2014-09-21
"A Captain Morgan Rum Room Original: Watch @ReggieWatts review ""Grandma's Bath.” Check it out:",2014-09-26,2014-09-21
You must clap when someone does Karaoke as a first timer. No excuses.,2014-09-26,2014-09-21
I’m awake because I get it.,2014-09-26,2014-09-21
I totally have that song about #Friday stuck in my head. You know which one I’m talking about?,2014-09-26,2014-09-21
"They’re called pancakes, not “Flapjacks.” I'm serious, let’s leave Jack out of this.",2014-09-27,2014-09-21
"Yes, I can be your everything.",2014-09-27,2014-09-21
#DrinkBeerDay is now Drink Beer AND Rum Day. You can thank me later.,2014-09-28,2014-09-28
Game on! #Football,2014-09-28,2014-09-28
Poaching eggs is way harder to do than it looks.,2014-09-29,2014-09-28
Tonight’s the night for Captain Morgan White.,2014-09-30,2014-09-28
"Paging fun. Paging fun. Fun, please come to the front of the ship.",2014-09-30,2014-09-28
Wake up. Win. Repeat. #CaptainsOrders,2014-10-01,2014-09-28
Who wants to play ball tomorrow? I think I can dunk.,2014-10-01,2014-09-28
Time for a drink? #CaptainMorgan,2014-10-01,2014-09-28
Drop anchor and put a little Captain in your cup. This is gonna be a great one. #CaptainMorgan,2014-10-02,2014-09-28
No plans? Well make some because it's Friday and you're a champion. #CaptainMorgan,2014-10-03,2014-09-28
There are no words that rhyme with Captain. Only words that wish they did.,2014-10-04,2014-09-28
"Come hell or high water, we're living life to the fullest tonight. #CaptainMorgan",2014-10-04,2014-09-28
"Man, I love this red coat.",2014-10-05,2014-10-05
"Raise a glass, always in moderation. Captain’s orders.",2014-10-06,2014-10-05
Captain by day. Captain by night.,2014-10-07,2014-10-05
"Not everyone can be a leader but fortunately for you, I was born one. Follow me, follow me to internet freedom.",2014-10-07,2014-10-05
"The #NHL season starts tonight &amp; I couldn’t be more thrilled. Just don’t ask me to put on skates because, well, no.",2014-10-08,2014-10-05
"Check out @reggiewatts and @dineenporter's review of ""Grandma's Bath"" in this Captain Morgan Rum Room Original:",2014-10-09,2014-10-05
Set your sights. There’s a…,2014-10-11,2014-10-05
@AMCTalkingDead - Don't you think that this whole situation could have been avoided if people just washed their hands more frequently?,2014-10-13,2014-10-12
Watch @AndyMilonakis make people's day better in this Captain Morgan Rum Room Original:,2014-10-14,2014-10-12
Make it a “working” lunch.,2014-10-15,2014-10-12
"Tonight, your only boss is the bartender. And they’re more of a friend than a boss. #BossDay",2014-10-16,2014-10-12
"Here’s the thing. If I want your pancakes, I’m going to have your pancakes. Period.",2014-10-16,2014-10-12
"I just spent the last 9 hours forging steel with a hammer. So yeah, enjoy your “beauty sleep.”",2014-10-16,2014-10-12
"Guys, you know what it is. And what it is is delicious so drink one now and love every sip of it.",2014-10-17,2014-10-12
To beard or not to beard was never even remotely the question. So go ahead and don’t celebrate #NoBeardDay,2014-10-18,2014-10-12
"Two oars in the water at all times. Raise a glass, always in moderation. #CaptainsOrders",2014-10-19,2014-10-19
"Corporate America? More like Captain Amer...oh wait, no. Never mind.",2014-10-20,2014-10-19
Watch @EdBassmaster share pirate jokes with both pigeons and humans in this Captain Morgan Rum Room Original:,2014-10-21,2014-10-19
I’m absolutely going to destroy Tuesday.,2014-10-21,2014-10-19
"Be better than the best. Raise a glass, always in moderation. #CaptainsOrders",2014-10-21,2014-10-19
RT @MaraPaulson: @CaptainMorganUS made an appearance in Fargo last night! @angielee40 #arrr,2014-10-22,2014-10-19
Hash Browns are for winners and winners only.,2014-10-22,2014-10-19
Time to get up and kick this day right in the anchor.,2014-10-23,2014-10-19
It’s always 72 and sunny when you’ve got a white and pineapple in your hand.,2014-10-23,2014-10-19
The Captain Morgan spirit is inside all of you. Or at least it should be in about 3 hours.,2014-10-24,2014-10-19
The future is your hands. Please don’t use it to learn to juggle.,2014-10-24,2014-10-19
“Classic” doesn’t even begin to describe how classic this drink is. It’s like the awesome grandfather of classic.,2014-10-25,2014-10-19
"If it takes two to tango, then it should only take one to mango. Can someone verify this? I just wanna be the best. Is that too much to ask?",2014-10-26,2014-10-26
"Sunday mornings were made for sleep. If you choose to do something else with them, that’s on you.",2014-10-26,2014-10-26
"Today is #NavyDay so hug your nearest sailor or if that gets weird, buy him a Captain and whatever he wants.",2014-10-27,2014-10-26
"Keep it safe out there, #CaptainsOrders. Raise a glass, always in moderation.",2014-10-27,2014-10-26
Thursday is the night for mischief. The kind of mischief that your buddy will both love and hate you for. This kind:,2014-10-28,2014-10-26
"RT @Mike_Conrad: There is nothing better than a friend, unless it is a friend with @CaptainMorganUS",2014-10-28,2014-10-26
Afternoon coffee FTW.,2014-10-28,2014-10-26
"Get ready, I’m plundering your pumpkin beer this Halloween weekend. You’re welcome.",2014-10-28,2014-10-26
A seagull just ate from my palm. I think I just invented magic.,2014-10-28,2014-10-26
"Keep. It. Real. Raise a glass, always in moderation. #CaptainsOrders",2014-10-29,2014-10-26
“Circle back” by “EOD” really means “I’ll see you” at “Happy Hour.”,2014-10-30,2014-10-26
"Going for a quick swim with the blue whales circling my ship, brb.",2014-10-30,2014-10-26
I’ve never owned a day more than I’m owning today.,2014-10-31,2014-10-26
"Keep the stache. In fact, keep all the hair on your face. If you can grow it, you should own it.",2014-11-01,2014-10-26
It’s the end of Daylight Savings which means an extra hour of night which means...you know what it means.,2014-11-02,2014-11-02
Friends are family. Family are friends. Keep them safe. Both of them. #AlwaysInModeration,2014-11-06,2014-11-02
Our mate Brooke has the best method for scoffing at the changing seasons: A warm Spiced Cider. #ThirstyThursday,2014-11-07,2014-11-02
Let's all raise a glass to the Marines. #MarineCorpsDay,2014-11-11,2014-11-09
"Raise a glass to our Veteran's today. If it wasn't for them, we wouldn't be us.",2014-11-11,2014-11-09
"It’s Thursday &amp; I’m Thirsty. What for? Two things: Captain and Ginger. Also football. Yeah, all of those things.",2014-11-14,2014-11-09
"It’s Thursday &amp; I’m Thirsty. What for? Two things: Captain and Ginger. Also football. Yeah, all of those things.",2014-11-14,2014-11-09
Like Captain coupons? Yeah you do. Click here for limited time-only promo on Captain Morgan:,2014-11-17,2014-11-16
"This Thanksgiving, bring something more thoughtful than a jello mold.",2014-11-19,2014-11-16
'Twas The Night Before Thanksgiving (with Jenna Marbles):,2014-11-20,2014-11-16
"TBH the best part of #Thanksgiving is the night before. Why? See why, in this Rum Room Original ft. @Jenna_Marbles -",2014-11-21,2014-11-16
RT @Jenna_Marbles: I got to do this awesomeness with @CaptainMorganUS ? so real   Twas The Night Before Thanksgiving,2014-11-22,2014-11-16
Constellations are interesting. Found one that looks like a blanket. Or is that a horse?,2014-11-25,2014-11-23
"The best part of #Thanksgiving is always the night before. Why? See why, in this Rum Room Original w. @Jenna_Marbles",2014-11-25,2014-11-23
RT @AudrinaPatridge: Headed home to reunite with old friends on #ThanksgivingEve. Check out @CaptainMorganUS's take on the night:,2014-11-25,2014-11-23
"Like the Captain &amp; Cola he confidently stirs, the Pack Leader is crisp, cool and comfortably conquering.",2014-11-25,2014-11-23
"So I was just told it’s night time somewhere. How, and why am I not there?",2014-11-25,2014-11-23
"Like the Captain &amp; Ginger he drinks with a wink, The Showboat is bright, unique and not afraid of the spotlight.",2014-11-25,2014-11-23
"Like the Captain White &amp; Cran he stoically sips, The Class President is sweet, tart and always looks good in glasses.",2014-11-25,2014-11-23
"Like the Captain &amp; Cola in her hand, the Prom Queen is bubbly, sweet and reigns supreme.",2014-11-25,2014-11-23
"As the blue whales melodically woo’d me to sleep with their song, I thought, “Whales are pretty rad.” #OneSentenceBedTimeStories",2014-11-25,2014-11-23
"He may make the night awkward, but his drink is smooth - White &amp; Pineapple is enjoyed by all, even The Creepy Teacher",2014-11-25,2014-11-23
I am all that is Captain.,2014-11-26,2014-11-23
Happy Thanksgiving from the Captain and his crew.,2014-11-27,2014-11-23
Friends are family. Family are friends. Keep them safe. Both of them. #AlwaysInModeration,2014-11-27,2014-11-23
Holidays are for equal parts rum and responsibility.  #HappyThanksgiving #AlwaysInModeration,2014-11-27,2014-11-23
"As the lightening flashed and thunder rumbled, Mr. Morgan knew the sea was his everything. #OneSentenceBedTimeStories",2014-11-27,2014-11-23
"I’m coming for you, vodka.",2014-11-27,2014-11-23
I love the smell of canon powder in the morning.,2014-11-28,2014-11-23
Making Happy Hour happier since forever.,2014-11-28,2014-11-23
Just wished on a shooting star and it came true immediately. WHAT HAVE YOU DONE TODAY?,2014-11-29,2014-11-23
Moderation is truly the spice of life. #AlwaysInModeration,2014-11-30,2014-11-30
I want you to want me to want you to want some rum.,2014-11-30,2014-11-30
"As the lightening flashed and thunder rumbled, Mr. Morgan knew the sea was his everything. #OneSentenceBedTimeStories",2014-11-30,2014-11-30
RT @ChadMMurray: Check out @CaptainMorganUS's classic take on #ThanksgivingEve:,2014-12-01,2014-11-30
"Rise, shine and loot.",2014-12-01,2014-11-30
"The mates were rowdy tonight, but not nearly as rowdy as the dolphins they were chasing. #OneSentenceBedTimeStories",2014-12-02,2014-11-30
Friends are family. Family are friends. Keep them safe. Both of them. #AlwaysInModeration,2014-12-02,2014-11-30
This high seas morning commute traffic is a real nightmare today. I could swim faster.,2014-12-03,2014-11-30
A crisp ocean breeze nestled him to sleep like a crisp ocean breeze tends to do. #OneSentenceBedTimeStories,2014-12-04,2014-11-30
"Why so serious, whiskey?",2014-12-04,2014-11-30
"It’s “Thursday and I’m Thirsty.” Aren’t you? I knew it, so drink up.",2014-12-05,2014-11-30
If you’re not up right now then I question to your commitment to enjoying life.,2014-12-05,2014-11-30
It feels like gin is that grandfather who doesn’t know it’s not 1955.,2014-12-06,2014-11-30
"81 years ago today, Prohibition ended.",2014-12-06,2014-11-30
"If you were me right now, what would you do?",2014-12-07,2014-12-07
Original Spiced Rum meets Original Spiced Responsibility. Think about it. #AlwaysInModeration,2014-12-08,2014-12-07
The sand never felt so alive as it did when my toes were in it five minutes ago. #OneSentenceBedTimeStories,2014-12-08,2014-12-07
"Stop yelling so much, tequila. We hear you and frankly, we're not that impressed.",2014-12-10,2014-12-07
.@johnwhaskell there are no such things as accidents. Only dreams that come true.,2014-12-10,2014-12-07
Friends are family. Family are friends. Keep them safe. Both of them. #AlwaysInModeration,2014-12-10,2014-12-07
"Following a man into the nether regions of the sea is what I’m doing right now, he thought, as he did just that. #OneSentenceBedTimeStories",2014-12-11,2014-12-07
It’s Thursday and I’m Thirsty. Time for a cocktail. HINT/TIP/FACT: Blend this. Blend it well. #ThirstyThursday,2014-12-12,2014-12-07
"Raise the sails, my friends, for tonight we voyage into awesomeness. #OneSentenceBedTimeStories",2014-12-13,2014-12-07
"Looking a little pale there, vodka. A little sun wouldn’t kill ya.",2014-12-14,2014-12-14
"Rise, Shine and Loot.",2014-12-16,2014-12-14
"I see you seeing me and frankly, I love it.",2014-12-18,2014-12-14
It’s Thursday and I’m Thirsty – Time to punch with your pals #ThirstyThursday,2014-12-18,2014-12-14
Keep those sails up. I’m coming at Friday full steam ahead.,2014-12-18,2014-12-14
Be nice to your bosses. Especially when they open a tab.,2014-12-20,2014-12-14
Tonight is going to be the best night of all of our lives.,2014-12-20,2014-12-14
We’ve reached the longest night of the year. A.K.A. The Perfect Day.,2014-12-22,2014-12-21
To Captain is to dominate. To dominate is to Captain.,2014-12-22,2014-12-21
"In a national taste test, people preferred the taste of Captain Morgan® White Rum over Bacardi Superior Light Rum.",2014-12-23,2014-12-21
Enjoy a gift from the original red coated gentleman.,2014-12-23,2014-12-21
They will love me. I (almost) guarantee it.,2014-12-25,2014-12-21
"It’s Thursday, I’m Thirsty and it’s the holidays – make your Kringle a Captain. #ThirstyThursday",2014-12-25,2014-12-21
