tweet,date,weekStarting
"RT @BigMachineMusic: @JustinColeMoore and @gregcbates collaborate on song to honor ""Heroes"" for @CrownRoyal!",2013-07-12,2013-07-07
"RT @IMS: ""It’s really a big boost to your team if you can win at Indy.” Tony Stewart talks about IMS and the @CrownRoyal 400.",2013-07-12,2013-07-07
RT @real_lowkey: #SayItWithMe y'all #MrCrownRoyal @CrownRoyal,2013-07-12,2013-07-07
RT @PixburghKneeler: @CrownRoyal better time than any to #pyoc #happyfriday,2013-07-12,2013-07-07
"RT @IMS: Some great action in the @NASCAR race today.  Next stop, #SuperWeekend and the @CrownRoyal 400 presented by @BigMachine! @marinegu…",2013-07-14,2013-07-14
RT @marinegunney: @IMS @NASCAR @CrownRoyal @ESPNNASCAR See you all in 2 weeks.,2013-07-15,2013-07-14
Dare to hit one out of the park #ReignOn #AllStar,2013-07-15,2013-07-14
RT @dbcurrie: Some fresh cocktails for #MapleMonday,2013-07-15,2013-07-14
True or false: Mondays taste better with our Maple Lemonade #Cheers #MapleMonday,2013-07-15,2013-07-14
RT @St_Evo_: @CrownRoyal true #maplemonday,2013-07-15,2013-07-14
"Watching the #AllStarGame tonight? If you’re watching with a Crown in your hand, chances are you’re an #AllStar too #Cheers",2013-07-16,2013-07-14
Make tonight your night #TheCrownLife,2013-07-16,2013-07-14
"Let’s be honest, our Black Storm cocktail is amazing, RT if you agree. #WhiskyWednesday",2013-07-17,2013-07-14
"Don’t worry, #WhiskyWednesday means the weekend is almost here #Cheers",2013-07-17,2013-07-14
"Download @JustinColeMoore's ""Heroes"". For every download, $1 will be donated to @SupportAFF #CrownHeroes",2013-07-17,2013-07-14
RT @KenFitzP: Dear @CrownRoyal ...yum! That is all! #PurpleVelvetBagOfLove,2013-07-17,2013-07-14
Celebrating #WhiskyWednesday in style with the @NylonMag crew! #Cheers,2013-07-18,2013-07-14
Mixing it up at our #WhiskyWednesday cocktail hour @NylonMag!,2013-07-18,2013-07-14
"Whatever makes you stand out, keep it up. #ReignOn",2013-07-18,2013-07-14
Is today a holiday? It is now #TheCrownLife,2013-07-19,2013-07-14
New shirt? Check. Fresh kicks? Check. Crown? Check. Time to hit the club #TGIF,2013-07-19,2013-07-14
In honor of #Heroes everywhere we are proud to debut the music video to the Heroes track by @JustinColeMoore,2013-07-19,2013-07-14
@MagicMikeXpert Cheers to you!,2013-07-20,2013-07-14
"Always predict, never be predictable #TheCrownLife",2013-07-20,2013-07-14
Toasting first-time fathers everywhere! #RoyalFamily,2013-07-22,2013-07-21
RT @DadatworkNJ: My interview w/Sam Deeds @marinegunney winner of the @CrownRoyal Your Hero's Name Here Program at the #Brickyard400,2013-07-22,2013-07-21
"When life gives you lemons, add Crown and make Maple Lemonade #MapleMonday",2013-07-22,2013-07-21
RT @IMS: Where will you be a week from now? Taking your seat for the @CrownRoyal Samuel Deeds 400 at the Brickyard presented by @BigMachine…,2013-07-22,2013-07-21
Crown was originally made for the Royal Family. Toasting the #RoyalBaby seems appropriate... #Cheers!,2013-07-22,2013-07-21
"RT @IAmMaryCarmen: @CrownRoyal @TerrenceJ When life gives you lemons, add Maple, take a stroll &amp; let nature be your backdrop. #Lovingit htt…",2013-07-22,2013-07-21
RT @RapSheet: @AustinDJordan @CrownRoyal Love Crown Royal maple. Amazingly underrated.,2013-07-23,2013-07-21
@AustinDJordan @RapSheet Cheers to you both!,2013-07-23,2013-07-21
Take the road less traveled. Persist until the end. #ReignOn,2013-07-23,2013-07-21
"RT @jonnycodalata: As a follow up, visit",2013-07-23,2013-07-21
RT @ThisIsTSJ: RT @tracypendergast: This weekend I'm covering the @CrownRoyal Samuel Deeds 400 for @ThisIsTSJ!,2013-07-23,2013-07-21
"Congratulations, from one #RoyalFamily to another!",2013-07-23,2013-07-21
RT @marinegunney: I'm @EldoraSpeedway tomorrow night then of to @IMS on Thurs for @CrownRoyal Samuel Deeds 400 at the Btickyard Powered by …,2013-07-23,2013-07-21
RT @zwriter: Super excited about attending the #Brickyard400 this weekend with @CrownRoyal @JustinColeMoore @marinegunney @IMS #CrownHeroes…,2013-07-24,2013-07-21
Our Black Storm is the best storm you can enjoy outdoors #WhiskyWednesday,2013-07-24,2013-07-21
"RT @US95FM: We love @CrownRoyal for a reason: download @JustinColeMoore's ""Heroes"" free &amp; Crown gives $1 to @SupportAFF",2013-07-24,2013-07-21
RT @IMS: . @SportsCenter anchor @sagesteele will drive the Pace Car for the @CrownRoyal Samuel Deeds 400 at the Brickyard!,2013-07-24,2013-07-21
"RT @DadatworkNJ: Get Justin Moore's song ""Heroes"" 4free now to Sunday @CrownRoyal will donate $1  #ArmedForcesFoundation #CrownHeroes https…",2013-07-24,2013-07-21
Every hour should be your #HappyHour #Cheers #WhiskyWednesday,2013-07-24,2013-07-21
RT @bholcomb: #WhiskyWednesday #ReignOn @CrownRoyal,2013-07-24,2013-07-21
RT @marinegunney: @IMS I have arrived. @CrownRoyal Presents the Samuel Deeds 400 at the Brickyard Powered by @BigMachine,2013-07-25,2013-07-21
RT @zwriter: Where will you be on Sunday? I will be at the @CrownRoyal Samuel Deeds 400 at the Brickyard presented by @BigMachine #nascar  …,2013-07-25,2013-07-21
RT @zwriter: I will be at the @CrownRoyal Samuel Deeds 400 at the Brickyard presented by @BigMachine #nascar  #CrownHeroes,2013-07-25,2013-07-21
RT @DadatworkNJ: Looking forward to checking out the #Brickyard400 this weekend with @CrownRoyal @IMS #CrownHeroes,2013-07-25,2013-07-21
RT @ballerstatus: BallerStatus x Crown Royal #CaptureTheCrown At Brickyard 400 |,2013-07-25,2013-07-21
"RT @DadatworkNJ: Get Justin Moore's song ""Heroes"" 4free now to Sunday @CrownRoyal will donate $1 #ArmedForcesFoundation #CrownHeroes",2013-07-25,2013-07-21
Always be the most memorable person in the room #ReignOn,2013-07-25,2013-07-21
To those who stay strong in the face of chaos @marinegunney #ReignOn,2013-07-25,2013-07-21
"RT @TracyPendergast: One flight down, one to go! See you soon @taylorstrategy @CrownRoyal @NASCAR! #CrownHeroes #Nascar",2013-07-26,2013-07-21
RT @MAN_Unplugged: The #IndyCrew has arrived for the @NASCAR Sam Deeds @CrownRoyal #Brickyard400 @IMS! Let's go! #CrownHeroes #CTC #Capture…,2013-07-26,2013-07-21
RT @IamStarWalker: Excited to see the #IndyCrew @NASCAR Sam Deeds @CrownRoyal #Brickyard400 @IMS!  #CrownHeroes #CaptureTheCrown,2013-07-26,2013-07-21
RT @ScottJSander: Did @CrownRoyal and @NASCAR pick the right guy to honor at the #Brickyard400 ? Watch this interview and decide.,2013-07-26,2013-07-21
There are 2 kinds of whisky: Crown &amp; everything else #Cheers,2013-07-26,2013-07-21
"RT @FastLaneMag: For every FREE download of Justin Moore's song ""Heroes"" now to Sunday @CrownRoyal will donate $1...",2013-07-26,2013-07-21
RT @DadatworkNJ: Can't wait to see the #indy crew for the Sam Deeds @CrownRoyal #Brickyard400  @IMS #CrownHeroes @marinegunney,2013-07-26,2013-07-21
Wash away #spring fever with our Royal Peach Cocktail #WhiskyWednesday,2013-05-08,2013-05-05
"RT @LitTrix: @CrownRoyal A toast to making it through hump-day, with #crownandcoke in hand. Coasting downhill to the #weekend",2013-05-08,2013-05-05
RT @AnwaaKong: #thecrownlife,2013-05-08,2013-05-05
RT @marinegunney: NKY Marine vet could have name on NASCAR race | Northern Kentucky - WLWT Home,2013-05-08,2013-05-05
"RT @IAmMaryCarmen: @CrownRoyal @TerrenceJ End your day on ""Top"". Drink of Royals. Ingredients: Just add your @CrownRoyal of choice.",2013-05-08,2013-05-05
"Taryn Davis, our next #CrownHeroes finalist founded @americanwp in honor of her husband",2013-05-09,2013-05-05
"No such thing as an unattainable goal. If you push yourself, everything is within reach. #ReignOn",2013-05-09,2013-05-05
RT @CWandYBB: Our trailer looks awesome and is making us thirsty. Thanks @CrownRoyalVIP @CrownRoyal,2013-05-09,2013-05-05
@StephMusic Thank you! Cheers!,2013-05-09,2013-05-05
RT @CTown_WUJU: Tonight feels like a @CrownRoyal type of night! Looking forward to seeing you old friend!,2013-05-10,2013-05-05
"RT @I_Riddick: Dear @CrownRoyal, I will be celebrating my birthday with you again this year. Thank you for always being there for the parti…",2013-05-10,2013-05-05
"RT @BustedWallet: #MixItUp w/ ""Maple Collins"" 1.5 oz. @CrownRoyal Maple, 0.5 oz. lemon juice, 1.5 oz. pineapple juice, 0.5 oz. simple syrup…",2013-05-10,2013-05-05
RT @drinkinghistory: Still a chance to score one of the @CrownRoyal Maple shot glasses!  Check out our FB for details,2013-05-10,2013-05-05
@Topherrr57 #Cheers!,2013-05-10,2013-05-05
@mulatto_webb Cheers!,2013-05-10,2013-05-05
@I_Riddick Anytime! Happy birthday. Cheers!,2013-05-10,2013-05-05
RT @MackjulaYaHeard: This is my @CrownRoyal weekend ...I want that reserve blend #KingsDrinkCrown #ReignOn,2013-05-10,2013-05-05
RT @CandidlyKaren: @CrownRoyal Perfection!! #Friday #cocktail #yum,2013-05-10,2013-05-05
Cheers to #Fridays. How are you celebrating the summer of #Crown this weekend? #TGIF,2013-05-10,2013-05-05
RT @mulatto_webb: TGIF @CrownRoyal #Crown,2013-05-10,2013-05-05
"Deon Joseph is our 3rd #CrownHeroes finalist, a police officer who helps LA's homeless @LAPDHQ",2013-05-10,2013-05-05
Goals &amp; effort will set you on the path to succeed. #ReignOn,2013-05-10,2013-05-05
RT @AnwaaKong: Strive For Greatness... Drink Like Royalty... #reignon #thecrownlife,2013-05-10,2013-05-05
"RT @drinkinghistory: Gearing up for the next #MapleMonday, we're giving away @CrownRoyal Maple shot glasses! Check out FB for details",2013-05-10,2013-05-05
RT @QueenKutty: Can’t wait to purchase this bottle of @CrownRoyal !!!! Trying to Reign On tonight,2013-05-11,2013-05-05
RT @marinegunney: Go check out @CrownRoyal and search through the tweets. Look for the #CrownHeroes link and cast a vote for me Samuel Deed…,2013-05-11,2013-05-05
Raise a glass to #CrownHeroes finalist Samuel Deeds - a selfless Marine who saved many lives,2013-05-11,2013-05-05
RT @helenwheels: wearing my #Maple #Crown this evening..... @CrownRoyal,2013-05-11,2013-05-05
"#HappyMothersDay to all the moms out there. Raising a glass of #Crown Maple to you, for all that you do. #ReignOn",2013-05-12,2013-05-12
To the women who motivated us from the crib to the throne #HappyMothersDay #ReignOn,2013-05-12,2013-05-12
RT @drinkinghistory: Still a chance to score one of the @CrownRoyal Maple shot glasses!  Check out our FB for details,2013-05-13,2013-05-12
RT @AnwaaKong: Cheers to #MapleMonday! Start your week with a @CrownRoyal Maple Collins. #TheCrownLife niiiice,2013-05-13,2013-05-12
No better way to salute the weekend than #MapleMonday. You won't regret our #Crown Maple Collins.,2013-05-13,2013-05-12
RT @philthemayor1: Sip on some Washington apples Tonight at @LIVmiami via @CrownRoyal Make it a night to remember,2013-05-13,2013-05-12
RT @buckclinton: Just ordered my 1st @CrownRoyal customized label. #cantwaitforit,2013-05-13,2013-05-12
"RT @philthemayor1: ""Cheers to #MapleMonday! Starting the week with a @CrownRoyal Maple Collins. #TheCrownLife #reignon",2013-05-13,2013-05-12
RT @DYCKDOLAN: ..Perfect way to start the week | with @CrownRoyal Maple Collins. #MapleMonday #TheCrownLife,2013-05-13,2013-05-12
RT @drinkinghistory: RT @drinkinghistory: The “Manitoba Manhattan” featuring @CrownRoyal Maple,2013-05-13,2013-05-12
"RT @JumpshotJay: Cheers to #MapleMonday! Starting the week with a @CrownRoyal Maple Collins. #TheCrownLife """,2013-05-13,2013-05-12
RT @TheRealBL: #GO? ?#ReignOn,2013-05-14,2013-05-12
RT @DYCKDOLAN: ..try the new @CrownRoyal Maple Collins. | very refreshing,2013-05-14,2013-05-12
Chase your dreams until you catch them all. #ReignOn,2013-05-14,2013-05-12
"RT @IAmMaryCarmen: @CrownRoyal What better way 2 do Playoff Monday? Watch with Maple Monday. The taste that wins in Overtime, Every time ht…",2013-05-14,2013-05-12
RT @BigBishop02: Living that #crownlife #ReignOn @CrownRoyal,2013-05-15,2013-05-12
"RT @DYCKDOLAN: Do you know what today is? ""#WhiskeyWednesday"" | make a #ReignOn toast over [@CrownRoyal Peach] cocktails",2013-05-15,2013-05-12
Celebrating #WhiskyWednesday with our Royal Peach cocktail. Tell us what you're toasting to tonight #Cheers,2013-05-15,2013-05-12
RT @e_white1: #Crown and the game #ReignOn,2013-05-15,2013-05-12
RT @AnwaaKong: My current situation #thecrownlife at Stadium,2013-05-16,2013-05-12
"RT @KodyFisette: Pour me something, tall and strong, make it a hurricane!! C'mon 2:30 it's my Friday!! #ReignOn @CrownRoyal",2013-05-16,2013-05-12
Victory never feels as good as when it's well-deserved. #ReignOn,2013-05-16,2013-05-12
RT @MaxRBailey: @CrownRoyal enjoying a delicious glass of Crown on the Rocks on #whiskeywednesday,2013-05-16,2013-05-12
@MeredithCD Glad to hear it was wonderful! Cheers.,2013-05-16,2013-05-12
RT @D4_850: @CrownRoyal Yo I really may never drink any alcohol other than Crown Royal Maple ever again. #ReignOn #crownlife #crown #fit4ki…,2013-05-17,2013-05-12
"RT @Wolfe_Brothers: ""Pour a little crown in a Dixie cup"" diggin' the @CrownRoyal down here in Aus!",2013-05-17,2013-05-12
RT @iscott2034: @CrownRoyal this is how you start a bachelor party with the best. Without victory there is no crown!!! #crownlife,2013-05-17,2013-05-12
Give it all you've got until you're running on empty. Then give some more. #ReignOn,2013-05-17,2013-05-12
@iscott2034 Cheers to that!,2013-05-17,2013-05-12
RT @drinkinghistory: Here's another chance to win a @CrownRoyal Maple heavy-duty shot glass!,2013-05-17,2013-05-12
"RT @DYCKDOLAN: ..Go to the nearest bar and order and try the new @CrownRoyal ""Black Smash"" |",2013-05-17,2013-05-12
RT @mmab2469: Smooth operator!!! @CrownRoyal  that reserve is seriously the best!! #CrownLife,2013-05-18,2013-05-12
@drockske Cheers!,2013-05-18,2013-05-12
RT @chibi0026: @CrownRoyal damn that #maple taste so good,2013-05-19,2013-05-19
"RT @philthemayor1: Miami- TONIGHT order your favorite @CrownRoyal ""Royal Peach"" drink when you come out #reignon",2013-05-19,2013-05-19
Go big this week. #TheCrownLife,2013-05-20,2013-05-19
Today is #MapleMonday. What are you toasting to?,2013-05-20,2013-05-19
RT @TheRealBL: ?#ReignOn,2013-05-20,2013-05-19
RT @drinkinghistory: An Excuse To Drink – #MapleMonday: Part 3 featuring @CrownRoyal Maple,2013-05-20,2013-05-19
@CMDPcomm Cheers to you!,2013-05-20,2013-05-19
RT @AnwaaKong: Knowledge is POWER not material stuff... #thecrownlife #reignon,2013-05-21,2013-05-19
RT @JustinColeMoore: I love @CrownRoyal’s Your Hero’s Name Here program! I tip my hat to finalist Taryn Davis. Vote Taryn:,2013-05-21,2013-05-19
RT @CMDPcomm: Celebrating a #queen with #CrownRoyal @crownroyal,2013-05-21,2013-05-19
@bda_36 Amazing!,2013-05-21,2013-05-19
"RT @juliomas1107: For every King, there's a Crown #ReignOn",2013-05-21,2013-05-19
RT @AnwaaKong: Happy #WhiskyWednesday. Crown yourself king or queen with our Royal Peach. Sip it on your throne #ReignOn,2013-05-22,2013-05-19
RT @CheersSC: It’s #Whiskey Wednesday! Today we are featuring @CrownRoyal #Maple! Give it a shot &amp; let us know what you think!,2013-05-22,2013-05-19
RT @AnwaaKong: These kids wear crowns over here #TheCrownLife,2013-05-22,2013-05-19
The taste of #Crown deserves your fine appreciation. Please #drinkresponsibly.,2013-05-22,2013-05-19
RT @philthemayor1: Happy #WhiskyWednesday Crown yourself king or queen with our Royal Peach mixed drink. Sip it on your throne #reignon htt…,2013-05-22,2013-05-19
@MrEliDubble Cheers!,2013-05-22,2013-05-19
Happy #WhiskyWednesday. Crown yourself king or queen with our Royal Peach. Sip it on your throne #ReignOn,2013-05-22,2013-05-19
RT @AnwaaKong: Royal Lemonades crazy Opera #thecrownlife,2013-05-22,2013-05-19
Give it your all or move on to the next. No in between. #ReignOn,2013-05-23,2013-05-19
@heathwgunderson You sure do!,2013-05-23,2013-05-19
@mm2469 Cheers!,2013-05-23,2013-05-19
"RT @philthemayor1: #TheCrownLife @CrownRoyal Takesover South Beach during MEMORIAL DAY WKND ""Drive Safe, Drink Responsibly"" #reignon",2013-05-23,2013-05-19
#Cheers to the work week flying by. What are you toasting to this long weekend?,2013-05-24,2013-05-19
RT @scarcelysarah: Just tried @CrownRoyal Maple. Mmmmm!!,2013-05-24,2013-05-19
RT @Lushworthy: Four Somewhat Practical Uses For Your @CrownRoyal Pouch,2013-05-24,2013-05-19
"RT @TerrenceJ: Work hard, play hard. #thecrownlife #photobombed",2013-05-24,2013-05-19
"Summer is so close, we can almost taste it. #Cheers #TGIF",2013-05-24,2013-05-19
"RT @lapy123: @CrownRoyal Gearing up for the ""Golf Season"". Embrace the Crown !!",2013-05-24,2013-05-19
Why aim for average when you can shoot for the best? #ReignOn,2013-05-25,2013-05-19
RT @DiosaSanNorte: Cookie Time! #CrownRoyal #Maple @CrownRoyal,2013-05-25,2013-05-19
RT @kitchenfrolic: Friday night means it's time for #BoozyCupcakes! @CrownRoyal whiskey cupcakes for my father-in-law's birthday!,2013-05-25,2013-05-19
@holcombl2 Cheers! Happy birthday!,2013-05-25,2013-05-19
RT @yoo_caruso: Pouring up some liquid gold whatcha doin? @CrownRoyal,2013-05-25,2013-05-19
"RT @philthemayor1: Miami- #MDW13 drink will be a ""MAPLE COLLINS"" @CrownRoyal x Lemon x Pineapple x Simple Syrup Thanks me later #reignon ht…",2013-05-25,2013-05-19
RT @IAmMaryCarmen: @CrownRoyal Work Hard? Hard Work? Stay on top. End your day on ice. #ReignOn,2013-05-26,2013-05-26
Coach. Boss. Leader. The top feels even better when you worked hard to get there. #ReignOn,2013-05-26,2013-05-26
@djdavidp Anytime!,2013-05-26,2013-05-26
#MapleMonday &amp; #MemorialDay taste better w/ our Maple Collins. Here's to those who have served our country #ReignOn,2013-05-27,2013-05-26
RT @TommyLancaster: RE-NAME THE BRICKYARD 400® AFTER A DESERVING HERO | Crown Royal,2013-05-28,2013-05-26
RT @DYCKDOLAN: ..every hour is happy hour with @CrownRoyal Black | #ReignOn #TheCrownLife ...,2013-05-28,2013-05-26
RT @MajorBrandsMO: Have 10 of these lying around? Practical uses for @CrownRoyal velvet bags from @Lushworthy:,2013-05-28,2013-05-26
RT @philthemayor1: Like to say a lot of @CrownRoyal was on deck this wknd in miami. Don't be left out #reignon,2013-05-28,2013-05-26
Raise a glass to #CrownHeroes finalist Samuel Deeds - watch his story here &amp; don't forget to vote!,2013-05-28,2013-05-26
RT @Quakr: Join @CrownRoyal in honoring heroes! Visit,2013-05-28,2013-05-26
Liking our Royal Peach cocktail this month? Check back in next #WhiskyWednesday for a new recipe to mix up.,2013-05-29,2013-05-26
RT @DYCKDOLAN: ..It's #WhiskyWednesday go to the nearest bar &amp; try the @CrownRoyal Peach cocktail #TheCrownLife #ReignOn |,2013-05-29,2013-05-26
"RT @j35dmb: @CrownRoyal straight from the border, can't wait to taste with 3 whiskey stones",2013-05-29,2013-05-26
"RT @philthemayor1: ""#Crown + peach + ________ = Royal Peach cocktail. Take a guess then take a sip this #WhiskyWednesday"" #reignon",2013-05-29,2013-05-26
RT @DYCKDOLAN: ..today is #whiskeywednesday | #TheCrownLife #ReignOn,2013-05-29,2013-05-26
"Meet #CrownHeroes finalist, Deon Joseph! Learn more about his amazing story &amp; vote here:",2013-05-29,2013-05-26
"RT @aratwins: @CrownRoyal Nothing like Crown Reserve, on an ice ball",2013-05-30,2013-05-26
Our #CrownHeroes finalist Taryn Davis founded @americanwp. Watch her inspiring story &amp; vote here:,2013-05-30,2013-05-26
Make history. One foot in front of the other. #ReignOn,2013-05-30,2013-05-26
@Danomite_News Cheers!,2013-05-30,2013-05-26
RT @Danomite_News: Done work for the day and just realized it's #WhiskyWednesday @CrownRoyal Also the best way to watch #stanleycup playoff…,2013-05-30,2013-05-26
Out of ideas for #FathersDay gifts? Get your dad a personalized #Crown bag. Labels are free! Order by 5/31.,2013-05-30,2013-05-26
RT @CandidlyKaren: Too hot for #whisky?? Hell no! said the ice. @CrownRoyal #ontherocks,2013-05-31,2013-05-26
"RT @CountryMusicPri: @JustinColeMoore &amp; @CrownRoyal are honoring our nation's heroes, and you can too! Vote here:",2013-05-31,2013-05-26
#CrownHeroes finalist Stephen Brady returned to the force despite great hardships. Learn more &amp; vote here,2013-05-31,2013-05-26
Bring it until you've got nothing left. Then bring some more. #ReignOn,2013-05-31,2013-05-26
"RT @philthemayor1: During half time order you a ""ROYAL PEACH"" via @CrownRoyal You will Thank me later #reignon",2013-05-31,2013-05-26
RT @CaboMace: Let's get royal. @CrownRoyal on the rocks is my fav. Don't forget a flask though. #whiskey,2013-06-02,2013-06-02
Try harder. Fear less. #ReignOn,2013-06-02,2013-06-02
"RT @philthemayor1: I recomended you all when you go out tonight order a ""ROYAL PEACH"" @CrownRoyal special w/ ur waitress/bartender 2nite ht…",2013-06-02,2013-06-02
RT @nickniemeier: @CrownRoyal is hands down the drink of choice.  #Premium,2013-06-02,2013-06-02
RT @ItsJacquiG: #Reignon @crownroyal,2013-06-03,2013-06-02
#CrownHeroes finalist Kenneth Kurth was one of the first responders to February's Daytona wreck. Learn more &amp; vote!,2013-06-03,2013-06-02
RT @TwoClassyChics: Its #MapleMonday with Crown Royal Summer Cocktail #Recipe plus Share Your Recipe and Win,2013-06-03,2013-06-02
Everyday is an opportunity. Seize the moment. #ReignOn,2013-06-03,2013-06-02
RT @CassadeePope: crownroyal &amp; I love heroes! Vote for 1 Your Hero’s Name Here finalist 2 win naming rights 2 Brickyard…,2013-06-03,2013-06-02
RT @TheRealBL: Give it everything while you have the chance! ?#ReignOn,2013-06-03,2013-06-02
RT @TwoClassyChics: Try the #MapleMonday Crown Royal Summer Cocktail #Recipe + Share Your Recipe to Win,2013-06-04,2013-06-02
Achieve more today than you did yesterday. #ReignOn,2013-06-04,2013-06-02
RT @naptownbuzz: RT @ims: Help us rename the @CrownRoyal #Brickyard400 after a deserving hero! Go here:,2013-06-04,2013-06-02
RT @IMS: Help us rename the @CrownRoyal #Brickyard400 after a deserving hero! Go here:,2013-06-04,2013-06-02
RT @IndChronicle: RT @ims: Help us rename the @CrownRoyal #Brickyard400 after a deserving hero! Go here:,2013-06-04,2013-06-02
RT @BethAMurphy: Help @IMS rename @CrownRoyal #Brickyard400 after a deserving hero!,2013-06-04,2013-06-02
RT @BLEHarveyOswald: @CrownRoyal Can you please have a contest where the winner gets a life time supply of Crown? It's honestly the best st…,2013-06-04,2013-06-02
RT @TwoClassyChics: Try the #MapleMonday Crown Royal Summer Cocktail #Recipe + Share Your Recipe to Win,2013-06-04,2013-06-02
RT @TwoClassyChics: Its #MapleMonday with Crown Royal Summer Cocktail #Recipe plus Share Your Recipe and Win,2013-06-04,2013-06-02
RT @MartinGuitar: Here's a peek into the @CrownRoyal greenroom at the @CMT awards. Airing tomorrow night!,2013-06-04,2013-06-02
RT @AnwaaKong: The 4L's that make life complete... #thecrownlife #reignon,2013-06-04,2013-06-02
Last week to vote for #CrownHeroes finalists. Cast your vote today.,2013-06-04,2013-06-02
RT @TwoClassyChics: Its #MapleMonday with Crown Royal Summer Cocktail #Recipe plus Share Your Recipe and Win,2013-06-04,2013-06-02
.@JustinColeMoore is handing out a pair of #CMTawards tix the day of the show on 6/5 in Nashville. Stay tuned to see where you can find him!,2013-06-04,2013-06-02
RT @April_Deeds: “@marinegunney: @CrownRoyal @IMS,2013-06-04,2013-06-02
Wash away #springfever with our Gold Rush cocktail this #WhiskyWednesday,2013-06-05,2013-06-02
"RT @AnwaaKong: Ima raise a glass, toast to the ladies with class. #TheCrownLife",2013-06-05,2013-06-02
"RT @JustinColeMoore: Hey fans, I'll be at the corner of 5th Ave and Broadway at 4pm giving away a pair of tix for the CMT Awards courtesy o…",2013-06-05,2013-06-02
RT @DYCKDOLAN: ..welcome to #whiskeywednesday try one of our delicious summer cocktail | #TheCrownLife,2013-06-05,2013-06-02
.@JustinColeMoore is on his way to 5th &amp; Broadway in Nashville to hand out a pair of 2013 #CMTawards tix. Head over there &amp; you could win!,2013-06-05,2013-06-02
RT @cfmartinstrings: Here's a peek into the @CrownRoyal  greenroom of the @cmt awards. Those are some good looking Martins!,2013-06-05,2013-06-02
"Congrats to Michelle &amp; Katrina, the winners of the 2013 #CMTawards tix @JustinColeMoore said they were well-deserved!",2013-06-05,2013-06-02
.@JustinColeMoore is handing out a pair of 2013 #CMTawards tix today at 5th &amp; Broadway at 4PM in Nashville. Head over there &amp; you could win!,2013-06-05,2013-06-02
No giving up until you get to the very top. #ReignOn,2013-06-05,2013-06-02
RT @IMS: Who are you voting for to have the @crownroyal #Brickyard400 named after them?,2013-06-05,2013-06-02
RT @TwoClassyChics: Try the #MapleMonday Crown Royal Summer Cocktail #Recipe + Share Your Recipe to Win,2013-06-05,2013-06-02
RT @gregcbates: Amazing finalists for @CrownRoyal Your Hero's Name Here incl Sgt Samuel Deeds. Vote here,2013-06-05,2013-06-02
Here's to those who push themselves to the top @TerrenceJ #ReignOn,2013-06-06,2013-06-02
RT @CheersSC: The #CMTawards are on &amp; so are the @CrownRoyal ads! Keep an eye out for several #Crown spots! #ReignOn #CrownLife,2013-06-06,2013-06-02
To those who bring it both on and off the court #ReignOn #NBA,2013-06-06,2013-06-02
Tuning in to the #CMTawards from the #Crown green room! RT if you're watching!,2013-06-06,2013-06-02
RT @MusicNewsNash: @LennyKravitz &amp; Stars Support Troops at CMT Awards with @CrownRoyal - Music News Nashville,2013-06-06,2013-06-02
RT @TwoClassyChics: Try the #MapleMonday Crown Royal Summer Cocktail #Recipe + Share Your Recipe to Win,2013-06-06,2013-06-02
Quitting is never an option. #ReignOn,2013-06-06,2013-06-02
RT @SthnInSperrys: Country music know how to do it..... And by it I mean party. @CrownRoyal lounge. Can I be there? I mean seriously.,2013-06-06,2013-06-02
RT @CMT: .@CrownRoyal's giving YOU premium access to the #CMTawards. Y'all check it out:,2013-06-07,2013-06-02
Never settle for anything less than perfection. #ReignOn,2013-06-07,2013-06-02
#Cheers to Saturdays. What's your #Crown mixer going to be tonight?,2013-06-08,2013-06-02
Crown Royal was originally made for a king. No wonder you feel like royalty when you take a sip #Cheers,2013-06-08,2013-06-02
Today is the last day to vote! Check out the deserving finalists of #CrownHeroes,2013-06-09,2013-06-09
RT @Danomite_News: Saturday Night with friends and a @crownroyal. #perfect #kelowna #theweekend. Makes it all worth it!!,2013-06-09,2013-06-09
Bottle service tastes better when there's Crown Black involved #TheCrownLife,2013-06-09,2013-06-09
RT @marinegunney: I'd like to take this opportunity to thank everyone who voted and RT the link with their friends. Please share my thanks …,2013-06-10,2013-06-09
RT @TwoClassyChics: #MapleMonday with a @CrownRoyal Gold Rush Cocktail Recipe,2013-06-10,2013-06-09
RT @TwoClassyChics: It's #MapleMonday with a Crown Royal Gold Rush Cocktail #Recipe,2013-06-10,2013-06-09
Check out the man who took the game above the rim. Catch the @OfficialDrJ6 documentary tonight at 9pm ET on NBA TV #TheDoctor,2013-06-10,2013-06-09
The alley-oop that you worked hardest to nail is always the most rewarding. #ReignOn #NBA,2013-06-10,2013-06-09
Recognize every opportunity. Seize them all. #ReignOn,2013-06-11,2013-06-09
"Tell us a time you didn't just take the lead, you paved the way for greatness. #ReignOn",2013-06-11,2013-06-09
"RT @IAmMaryCarmen: @CrownRoyal @OfficialDrJ6  #ReignOn Dr. J., and Maple Mondays...They just get better with ""time""!",2013-06-11,2013-06-09
RT @IMS: This year is the 20th running of the @CrownRoyal 400 at the Brickyard. How many have you been to?,2013-06-11,2013-06-09
RT if you're watching this epic @OfficialDrJ6 documentary on NBA TV. Cheers to the man who took the game above the rim #TheDoctor #ReignOn,2013-06-11,2013-06-09
#Humpday tastes way better with our Gold Rush cocktail. Mix one up tonight #WhiskyWednesday,2013-06-12,2013-06-09
