tweet,date,weekStarting
"We gotta know, @TONYROCK: Who inspires you in our ""BE YOUR OWN INSPIRATION"" contest?",2014-03-03,2014-03-02
"Which ""BE YOUR OWN INSPIRATION"" finalists do you think is the most deserving of the CASH PRIZE?",2014-03-03,2014-03-02
"RT @TONYROCK: @SeagramsGinUSA I'm inspired by the people that were written off, discredited, discounted and looked over. ...",2014-03-03,2014-03-02
#MotivationMonday,2014-03-03,2014-03-02
"S/O to @beprcecy for putting together these slammin' #SG #MardiGras gift baskets! Hit her up, you might be lucky!",2014-03-04,2014-03-02
"Hey @GlennTwins, which ""BE YOUR OWN INSPIRATION"" finalist do you find the most inspiring?",2014-03-04,2014-03-02
"From our #SeagramsGin crew to your #MardiGras krewe, happy #FatTuesday and enjoy responsibly!",2014-03-05,2014-03-02
@meadow230 @beprcecy We couldn't agree more! Thanks!,2014-03-05,2014-03-02
All fresh and all for you. Our website just got a slammin' new redesign. Check it out!,2014-03-06,2014-03-02
Time to try March's signature cocktail: Lime Twisted Ginito.,2014-03-06,2014-03-02
"In case you missed out on the #LadiesofSG in #NOLA for #AllStarWeekend, you can check out the recap video here:",2014-03-07,2014-03-02
"Hey @281cognacbeauty, spread the word. The 2015 Seagram's Gin Calendar Model search starts NOW! -",2014-03-07,2014-03-02
Want to be one of the #LadiesofSG? The 2015 Seagram's Gin Calendar Model search starts NOW! -,2014-03-07,2014-03-02
"Pick your favorite finalist &amp; vote in our ""BE YOUR OWN INSPIRATION"" contest. Details this way --&gt;",2014-03-07,2014-03-02
"Hey @missfaren, let the ladies know that the 2015 #SeagramsGin Model Search is ON! -",2014-03-07,2014-03-02
"@HDTHEAGENCY @juslisae Beautiful! The 2015 #SeagramsGin Calendar search just opened too, so spread the word!",2014-03-07,2014-03-02
"Vote for your favorite ""BE YOUR OWN INSPIRATION"" finalist today! Spread the good vibes --&gt;",2014-03-07,2014-03-02
"Yo @TrinidadJamesGG, spread the word. The 2015 Seagram's Gin Calendar Model search starts NOW! -",2014-03-07,2014-03-02
Check out the sexy @Whozhouse TONIGHT on VHI’s #bestweekever. We know he’ll make all the #singleladies swoon!,2014-03-07,2014-03-02
Spread the word @MoniqueRaeShawn! The 2015 #SeagramsGin Calendar Model search starts NOW -,2014-03-07,2014-03-02
".@PlanetLaNea, our 2015 #SeagramsGin Calendar Model search starts TODAY! #LadiesofSG -",2014-03-07,2014-03-02
Got what it takes to be one of the #LadiesofSG? Enter the 2015 #SeagramsGin Calendar Model search! -,2014-03-08,2014-03-02
Tell us why you should be one of the 2015 #SeagramsGin Calendar Models. Enter today! -,2014-03-09,2014-03-09
The #MardiGras celebration in NOLA started early for us at the #SGAllStar Weekend. Check it!,2014-03-09,2014-03-09
Are you getting Twisted tonight? Lime or Peach.,2014-03-09,2014-03-09
RT @beprcecy: Media Break: @SeagramsGinUSA feat coverage in Video: WSHH: NBA Allstar Weekend Edition 2014,2014-03-09,2014-03-09
Got what it takes to be one of the #LadiesofSG? Enter the 2015 #SeagramsGin Calendar Model search! -,2014-03-09,2014-03-09
Have what it takes to be one of the #LadiesofSG? Enter the 2015 #SeagramsGin Calendar Model search! -,2014-03-09,2014-03-09
What do YOU value? #MotivationMonday,2014-03-10,2014-03-09
@InTheMix_ATL Sounds like a recipe to #TurnUpOrTransfer! Let us know how it went!,2014-03-11,2014-03-09
RT @281cognacbeauty: Footage from @seagramsginusa Allstar Weekend in New Orleans! #ladiesofsg #AllStarWeekend #Nawlins…,2014-03-11,2014-03-09
Loving this article! Check it out! Seagram’s Gin Slam Dunks All Star Weekend:,2014-03-11,2014-03-09
"Time is ticking. Get to our Facebook page to vote for your favorite ""BE YOUR OWN INSPIRATION"" finalist! -",2014-03-11,2014-03-09
"Yo @bobatl, show some love for the 2015 #SeagramsGin Calendar Model Search! -",2014-03-12,2014-03-09
"Only a few hours left to vote for your favorite ""BE YOUR OWN INSPIRATION"" finalist! -",2014-03-12,2014-03-09
"@GlennTwins Happy Birthday Debra &amp; Joyce! Much love and good vibes, ladies.",2014-03-12,2014-03-09
Hey @missfaren - what advice can you give to ladies on submitting a video to be one of the next #SeagramsGin Calendar models?,2014-03-13,2014-03-09
"RT @281cognacbeauty: @SeagramsGinUSA be yourself, confident and show your personality!!!",2014-03-13,2014-03-09
"Hey @281cognacbeauty, what advice can you give for submitting their video to be 2015 Calendar Model? #LadiesofSG",2014-03-13,2014-03-09
America's #1 Gin is looking for #1 Models. Find out if you could be one of the #LadiesofSG:,2014-03-13,2014-03-09
Our Thursday night flavor? Red Berry Twisted. Want to see more of our exclusive Twisted gin?,2014-03-13,2014-03-09
RT @missfaren: Be Confident ? RT @SeagramsGinUSA: Hey @missfaren - what advice can you give to ladies on submitting a ...,2014-03-13,2014-03-09
".@MychaelKnight, we'd love it if you spread the word about the #SeagramsGin 2015 Calendar Model Search! -",2014-03-14,2014-03-09
Reward yourself. We've got just the deal for you:,2014-03-14,2014-03-09
RT @missfaren: Autographing @seagramsginusa calendars today in #TampaFL #ladiesofsg @ Dewey's liquor,2014-03-14,2014-03-09
"Tonight, we're all about the live music and crisp cocktails. You?",2014-03-15,2014-03-09
#SeagramsGin 2015 Calendar Model Search is coming to a city near you! Submit your video today:,2014-03-16,2014-03-16
@Jason_r_w Drop us a Facebook message and we'll see what we can do. Thanks Jason!,2014-03-17,2014-03-16
"@Jason_r_w Hey Jason- For opportunities to partner with Seagram's Gin, please reach out to sponsorships@pernod-ricard-usa.com Thanks!",2014-03-17,2014-03-16
RT @missfaren: Had fun today during the  @seagramsginusa #calendarsigningtour! #ladiesofsg @ St Petersburg,2014-03-17,2014-03-16
What's happening with us tonight? Green Apple Gintini. #StPatricksDay,2014-03-17,2014-03-16
@Jason_r_w,2014-03-18,2014-03-16
#TransformationTuesday,2014-03-18,2014-03-16
Interested in being one of the next #LadiesofSG in our #SeagramsGin Calendar? Your chance is NOW -,2014-03-18,2014-03-16
"Congratulations to the winner of our ""BE YOUR OWN INSPIRATION"" contest: Stephen Radford.",2014-03-19,2014-03-16
The search is on. Are you one of the next #SeagramsGin Calendar Models?,2014-03-19,2014-03-16
"Yo #Philly peeps, we're sampling our exclusive Twisted flavors tomorrow with @PlanetLanea -",2014-03-19,2014-03-16
RT @missfaren: The 2015 @SeagramsGinUSA calendar model search is LIVE! Enter at,2014-03-19,2014-03-16
"#Philly, come and get your #SeagramsGin calendar signed and sample our Twisted gin today - Details on FB!",2014-03-20,2014-03-16
Have y'all tried our Twisted flavored gin? Put Pineapple Twisted next on your list!,2014-03-20,2014-03-16
#Philly - we're coming your way tomorrow with our Twisted flavors and @PlanetLaNea! - Details on FB!,2014-03-20,2014-03-16
RT @PAWineSpirits: The popular @SeagramsGinUSA Calendar is coming to PA. Join @PlanetLanea for tastings at four Philly stores. Details: htt…,2014-03-20,2014-03-16
".@PlanetLanea, send us a few photos from the #SeagramsGin crew in Philly!",2014-03-20,2014-03-16
"#Philly, we're doing an exclusive calendar signing today with @PlanetLanea! -",2014-03-20,2014-03-16
.@PlanetLanea is signing #SeagramsGin 2014 calendars &amp; sampling our exclusive Twisted flavored gins. Stop by &amp; hang!,2014-03-20,2014-03-16
"#Philly – We're coming at you! Swing by today to meet one of the #LadiesofSG, @PlanetLaNea -",2014-03-21,2014-03-16
We found our #FirstTweet:,2014-03-21,2014-03-16
RT @PlanetLaNea: Philly is showing me so much love @SeagramsGinUSA #LadiesofSG #Ginsider,2014-03-21,2014-03-16
".@PlanetLanea, show us some #Ginsider love from the #Philly crew!",2014-03-21,2014-03-16
"Hey #Philly #SeagramsGin crew, come hang with @PlanetLanea and get your calendar signed today!",2014-03-21,2014-03-16
RT @PlanetLaNea: Me and my girl @seachelle33 giving Philly a taste of the @seagramsginusa  Berry Peach Fizz and they…,2014-03-21,2014-03-16
"Got the crew together? Now, get the Seagram's Gin!",2014-03-21,2014-03-16
".@PlanetLanea, what #SeagramsGin are you sampling today with the lovely peeps of #Philly today?",2014-03-21,2014-03-16
"RT @PlanetLaNea: “@SeagramsGinUSA: @PlanetLanea, what #SeagramsGin are you sampling today with the lovely peeps of #Philly today?”My favori…",2014-03-21,2014-03-16
Remix your night. What #Twisted flavor are you into? --&gt;,2014-03-23,2014-03-23
.@Whozhouse Can't wait to #TurnUp tonight. We're on the edge of our seat already!,2014-03-24,2014-03-23
We’ll be there! RT @Whozhouse: Join Ya Boy! #mrmondaynights  for the SEASON FINALE OF #SINGLELADIES!! Let's End It With Bang!,2014-03-24,2014-03-23
@SeaChelle33 @planetlanea Lookin’ beautiful as always! Make sure to spread the word about the 2015 search!,2014-03-24,2014-03-23
Seagram's Gin is looking for the next #LadiesofSG Calendar Models! Got what it takes?,2014-03-24,2014-03-23
#MotivationMonday,2014-03-24,2014-03-23
RT @SingleLadiesVH1: We're watching the SERIES FINALE of #SingleLadies RIGHT NOW on @VH1! #Drama!,2014-03-25,2014-03-23
#SingleLadies finale just started. Malcolm and Terrence getting along? Nice!,2014-03-25,2014-03-23
Always the best for the best! RT @Whozhouse: @SeagramsGinUSA taste even better as the Episode Progresses #winning,2014-03-25,2014-03-23
@PrettyRozay1 @Whozhouse We hope it’s a #SeagramsGin cocktail! Maybe “The Terrence” …?,2014-03-25,2014-03-23
@Sexygem12 @Whozhouse @kimlaw_21 We agree! :(,2014-03-25,2014-03-23
@AStormCreative We do! And this year will be better than ever! Submit a video to be considered here:,2014-03-25,2014-03-23
@kimlaw_21 @Whozhouse He definitely does! We can’t wait for the episode to start!,2014-03-25,2014-03-23
@kimlaw_21 It’s simple but delicious - Seagram’s Peach Twisted Gin and orange juice. Let us know what you think!,2014-03-25,2014-03-23
.@PlanetLaNea What's been the most unexpected adventure that's happened since becoming a #SeagramsGin calendar model?,2014-03-25,2014-03-23
S/O! RT @DeluxMagazine: @seagramsginusa 2015 CALENDAR GIRL SEARCH....,2014-03-25,2014-03-23
We’re ready to #TurnUp RT @DeluxMagazine: Join @whozhouse &amp;#SeagramsGin ON TWITTER to live tweet during #SingleLadies,2014-03-25,2014-03-23
@Whozhouse Wow!,2014-03-25,2014-03-23
Things are gettin’ fired up on the #SingleLadies finale! Malcolm and Keisha? Over?,2014-03-25,2014-03-23
@Diamondpearl32 @Whozhouse Let us know your favorite mix!,2014-03-25,2014-03-23
@tcarter0430 @Whozhouse Wine!?! Give #SeagramsGin a try :),2014-03-25,2014-03-23
.@Whozhouse We’re ready with a cocktail in hand. Looking forward to a unforgettable #SingleLadies finale!,2014-03-25,2014-03-23
RT @Whozhouse: ladies We Are Looking For YOU! ;),2014-03-25,2014-03-23
And this engagement drama about to #TurnUp! #SingleLadies,2014-03-25,2014-03-23
"Introducing the first Seagram’s Gintleman, @Whozhouse:",2014-03-25,2014-03-23
@elbony375 House is the REAL deal!,2014-03-26,2014-03-23
How do you enjoy Seagram's Lime Twisted Gin? We've got a few recipes...,2014-03-26,2014-03-23
#WCW Our #LadiesofSG,2014-03-26,2014-03-23
RT @281cognacbeauty: #tbt #Chicago #CalendarReleaseParty  #ladiesofsg @atinad_unveiled  &amp; @planetlanea #ShesLoveable…,2014-03-27,2014-03-23
The search is on! #SeagramsGin is looking our 2015 Calendar Models. Let's make it happen -,2014-03-27,2014-03-23
Submit your video for the chance to become one of the #LadiesofSG! -,2014-03-27,2014-03-23
"@Jkawfoord We like the sound of this recipe, Jake!",2014-03-27,2014-03-23
A cocktail recipe that'll hit the spot.,2014-03-29,2014-03-23
Change it up. Get Grape Twisted tonight with these dope cocktail recipes:,2014-03-30,2014-03-30
#MotivationMonday,2014-03-31,2014-03-30
"#Ginsiders, round up the crew tonight!",2014-03-31,2014-03-30
New month? New exclusive cocktail! Try the Twisted Tomfoolery featuring Seagram's Red Berry Twisted.,2014-04-01,2014-03-30
The search is on! Submit your entry to be a Seagram's Gin 2015 Calendar Model today! -,2014-04-01,2014-03-30
Twisted shots? Yup.  Who wants one?,2014-04-01,2014-03-30
RT @PAWineSpirits: Gin has never looked so good. Enter for your chance to become the first Miss @SeagramsGinUSA of Pennsylvania.,2014-04-02,2014-03-30
#WCW One of amazing April calendar models: Mary!,2014-04-02,2014-03-30
ARE YOU AN ARTIST? We've got an opportunity for you to be a part of our 2015 Calendar!,2014-04-02,2014-03-30
The #SeagramsGin 2015 Calendar Model Search is on! Got what it takes to be one of the next #LadiesofSG? Find out! -,2014-04-03,2014-03-30
Do you know a talented artist that wants to be featured in the #SeagramsGin 2015 Calendar? Send 'em this way -,2014-04-03,2014-03-30
We gotta know @tiffypinkworld: What's the best advice for the future #LadiesofSG?,2014-04-03,2014-03-30
"#LadiesofSG, spread the word and let your crew know that the 2015 #SeagramsGin Calendar Model Search is ON! -",2014-04-03,2014-03-30
@CLUsBooze Thanks for your honest feedback! We've got a few ways for you to remix your #SeagramsGin cocktails,2014-04-03,2014-03-30
Meet Mary and go behind-the-scenes with the #Ginsider App + #SeagramsGin 2014 Calendar -,2014-04-03,2014-03-30
"@marceljproducer @missfaren We don’t have Canada tour plans at the moment, but hopefully in the future we can #TurnUp!",2014-04-04,2014-03-30
"Say hello to #SeagramsGin April cover model, Erica.(@281cognacbeauty).",2014-04-04,2014-03-30
@marceljproducer @missfaren We'll keep you posted if we do! Thanks for the love.,2014-04-04,2014-03-30
Your chance to become a part of the #LadiesofSG is today! Tell us why you deserve to be a calendar model! ?,2014-04-05,2014-03-30
Chilling with @official_flo? Just another day being one of the #LadiesofSG. Wanna join us?,2014-04-05,2014-03-30
"Ladies, we've got the opportunity for you! #SeagramsGin is looking for the next #LadiesofSG Calendar Models -",2014-04-05,2014-03-30
Ever wanted to be in the spotlight and rep one of your favorite brands? #SeagramsGin has got the opportunity for you!,2014-04-06,2014-04-06
Get a hold of Peach Twisted Gin. Want dope cocktail recipes? Right this way ?,2014-04-06,2014-04-06
LADIES! We want you to submit your video to become one of the next #SeagramsGin Calendar Models! Find out how ?,2014-04-06,2014-04-06
You heard it! @tiffypinkworld dished on what she thinks it takes to be a Calendar Model Find out more -,2014-04-07,2014-04-06
@LuvShanaJ Yo! Please reach out to sponsorships@pernod-ricard-usa.com for more info! Thanks SJ.,2014-04-07,2014-04-06
#MotivationMonday,2014-04-07,2014-04-06
Looks like a party to us! RT @beprcecy: We're ready w/ #SeagramsGin drinks at the #PynkPamperParty #PynkTwisted…,2014-04-07,2014-04-06
What's your #MotivationMonday to get you through the grind today?,2014-04-07,2014-04-06
RT @tiffypinkworld: @SeagramsGinUSA stay positive be Humble as long as you work hard it will pay off and confidence is sexy love the skin y…,2014-04-07,2014-04-06
@beprcecy Dope! What recipes did y'all serve up?,2014-04-07,2014-04-06
Know any ladies who can represent #SeagramsGin in the next calendar? Tag 'em and apply today! #LadiesofSG -,2014-04-08,2014-04-06
Let's make a Twisted cocktail tonight. Help us choose which one!,2014-04-08,2014-04-06
@AshleySasnett Sorry for the delay. Give this one a try next time -,2014-04-08,2014-04-06
RT @beprcecy: @SeagramsGinUSA We served pink lemonade with Seagram's Gin pineapple twisted and mango &amp; OJ with Seagram's Gin peach w/ a spl…,2014-04-08,2014-04-06
@stuffner11 Cheers to you!,2013-11-22,2013-11-17
@FashionCitizen @HustleSimmons Thank you! It was a a great show!,2013-11-22,2013-11-17
@FadiaKader Hope you had a slammin' time with us last night!,2013-11-22,2013-11-17
RT @HustleSimmons: The #seagramsgin 2014 Calender launch party was a success! The beautiful #ladiesofsg held it down.,2013-11-22,2013-11-17
RT @VicLloyd: @SeagramsGinUSA had an awesome time yesterday #seagramsgin,2013-11-22,2013-11-17
@dianitaanaya05 Love this! Lookin' so fresh.,2013-11-22,2013-11-17
@AI_Ent We could not agree more!,2013-11-22,2013-11-17
@UrbanSocietyD2R So dope you could join us. Thanks again!,2013-11-22,2013-11-17
@281cognacbeauty We agree!,2013-11-22,2013-11-17
Much love and #respect to @VicLloyd for providing the fresh beats for the #SeagramsGin 2014 Calendar launch.,2013-11-22,2013-11-17
@AtinaD_Unveiled #Represent,2013-11-22,2013-11-17
@MoniqueRaeShawn Ah! We love this photo. So dope.,2013-11-22,2013-11-17
Shout out to @VicLloyd + #LadiesofSG. Y'all knew how to #TurnUP &amp; #TurnOUT last night.,2013-11-23,2013-11-17
Play nice with us tonight.,2013-11-23,2013-11-17
@UrbanSocietyD2R Send us a message via Facebook:,2013-11-23,2013-11-17
We 'bout to party!,2013-11-24,2013-11-24
Which is your favorite: Lime or Pineapple?,2013-11-25,2013-11-24
@RavinJusFresh Oh! We're feeling this combo.,2013-11-25,2013-11-24
@tiffypinkworld Way to #represent.,2013-11-25,2013-11-24
Let's keep the weekend going.,2013-11-26,2013-11-24
The #LadiesofSG &amp; @ComplexMag know how to party:,2013-11-27,2013-11-24
The #LadiesofSG &amp; @ComplexMag know how to party:,2013-11-27,2013-11-24
The #LadiesofSG &amp; @ComplexMag know how to party:,2013-11-27,2013-11-24
The #LadiesofSG &amp; @ComplexMag know how to party:,2013-11-27,2013-11-24
Check out what went down last week in Chicago with @TrinidadJamesGG at the #SeagramsGin 2014 Calendar Launch Party:,2013-11-27,2013-11-24
The #LadiesofSG &amp; @ComplexMag know how to party:,2013-11-27,2013-11-24
The #LadiesofSG &amp; @ComplexMag know how to party:,2013-11-27,2013-11-24
The #LadiesofSG &amp; @ComplexMag know how to party:,2013-11-27,2013-11-24
Get ready for tomorrow with our Double Apple Pie cocktail.,2013-11-28,2013-11-24
"What are we thankful for today? YOU, The Seagram's Gin Family!",2013-11-29,2013-11-24
Avoid the crowds and have a drink with us.,2013-11-30,2013-11-24
A perfect weekend line-up.,2013-12-01,2013-12-01
Ain't nothing wrong with a classic. GIN &amp; JUICE.,2013-12-02,2013-12-01
Let's get Monday night started! What drink are we buying these ladies?,2013-12-03,2013-12-01
What twisted flavor is missing from your shelf?,2013-12-04,2013-12-01
"It's only Wednesday? Well, time for one of these:",2013-12-05,2013-12-01
@MrAnthonyMac @peaksportsusa @goldenj_ Lookin' good!,2013-12-05,2013-12-01
Check out this dope list of party planning tips and tricks from @ComplexMag:,2013-12-06,2013-12-01
"Raising a glass to the talented, smart, beautiful and fabulous #LadiesofSG. Cheers ladies!",2013-12-07,2013-12-01
Holiday shopping dilemma solved: The Seagram's Gin 2014 Calendar!,2013-12-08,2013-12-08
Begin your Saturday night with our Very Berry Peppermint cocktail.,2013-12-08,2013-12-08
@CagedSongBird1 Hello Miss December! #Represent,2013-12-09,2013-12-08
@msversatile81 Right on time. Which means now!,2013-12-09,2013-12-08
#MotivationMonday,2013-12-10,2013-12-08
Guess who's featured on @ComplexMag today? ?,2013-12-11,2013-12-08
Dig the remix or love the original?,2013-12-11,2013-12-08
RT @ComplexMag: We talked to the lovely ladies of the 2014 @SeagramsGinUSA Calendar:,2013-12-11,2013-12-08
Guess who's featured on @ComplexMag today? ?,2013-12-11,2013-12-08
Guess who's featured on @ComplexMag today? ?,2013-12-11,2013-12-08
Guess who's featured on @ComplexMag today? ?,2013-12-11,2013-12-08
Guess who's featured on @ComplexMag today? ?,2013-12-11,2013-12-08
Guess who's featured on @ComplexMag today? ?,2013-12-11,2013-12-08
Guess who's featured on @ComplexMag today? ?,2013-12-11,2013-12-08
Guess who's featured on @ComplexMag today? ?,2013-12-11,2013-12-08
Guess who's featured on @ComplexMag today? ?,2013-12-11,2013-12-08
Let the beat drop!,2013-12-13,2013-12-08
@beprcecy @PEAKSportsUSA @djEQue So dope. Thanks for sharing this video!,2013-12-13,2013-12-08
Unleash the Blue Beast.,2013-12-14,2013-12-08
Are we getting Saturday night started or what?,2013-12-15,2013-12-15
Extra smooth and mellow since 1939.,2013-12-15,2013-12-15
#MotivationMonday,2013-12-16,2013-12-15
@prettyRickeyq Oooh! Nice.,2013-12-16,2013-12-15
"@DangeRussSwag you should be able to find them at your local liquor retailers. If not, ask them to order the flavor you're looking for!",2013-12-18,2013-12-15
What's your favorite cocktail to make with our Twisted flavors?,2013-12-18,2013-12-15
The perfect gift this holiday season: Seagram's Gin 2014 Calendar,2013-12-19,2013-12-15
My favorite place to enjoy Seagram's Gin is _______.,2013-12-20,2013-12-15
@msversatile81 Let's start it off the right way.,2013-12-21,2013-12-15
Twist up your Friday night.,2013-12-21,2013-12-15
Introducing the new Seagram's Gin website: ? Check it out and let us know what you think!,2013-12-22,2013-12-22
Learn from every opportunity.,2013-12-23,2013-12-22
Happy Holidays! Be safe and drink responsibly with the crew.,2013-12-24,2013-12-22
Much love to our Seagram's Gin Family!,2013-12-25,2013-12-22
Last minute gift: We've got it handled.,2013-12-25,2013-12-22
"Step 1: Get the Seagram's Gin.  Step 2: Make my favorite cocktail, ________.",2013-12-27,2013-12-22
Time to unwind. Who needs one of these tonight?,2013-12-28,2013-12-22
Welcome to our kind of club.,2013-12-28,2013-12-22
Round up the girlfriends for a night out. What are we drinking tonight?,2013-12-30,2013-12-29
"Family, friends, good times and #respect.",2013-12-31,2013-12-29
"@EatLBC For sponsorships opportunities, please reach out to sponsorships@pernod-ricard-usa.com Thanks!",2013-12-31,2013-12-29
@281cognacbeauty Great wrap-up! Love that we could be a part of your 2013.,2013-12-31,2013-12-29
RT @beprcecy: Happy New Year!! Dont forget to pick up your brand new @seagramsginusa 2014 calendar at your local…,2014-01-01,2013-12-29
@MoniqueRaeShawn Cheers #LadiesofSG!,2014-01-01,2013-12-29
Raise a glass to the crew!,2014-01-01,2013-12-29
@HipHopDX So dope! Thanks for sharing this wrap-up video.,2014-01-02,2013-12-29
RT @HipHopDX: Watch @TrinidadJamesGG - @SeagramsGinUSA 's 2014 Calendar Launch Party,2014-01-02,2013-12-29
Our resolution this year -,2014-01-02,2013-12-29
A new year calls for new friends and connections. Let's make it happen. Get at us!,2014-01-02,2013-12-29
RT @CooolFlame: Seagram’s Gin 2k14 Calendar Party with Trinidad James,2014-01-03,2013-12-29
@CooolFlame Thanks for sharing this video!,2014-01-03,2013-12-29
Introducing the 2014 Seagram's Gin Calendar Model for January: ?,2014-01-04,2013-12-29
Meet Monique and the rest of the 2014 Seagram's Gin Calendar Models in our sizzling BTS teaser.,2014-01-05,2014-01-05
January's signature cocktail: Plush Peach,2014-01-05,2014-01-05
#Ginsider App: Get your exclusive behind-the-scenes of the calendar models every month.,2014-01-06,2014-01-05
Thanks for the love @stupidDOPE on the #Ginsider App and exclusive Seagram's Gin 2014 Calendar -,2014-01-06,2014-01-05
@ballerstatus Thanks for the S/O!,2014-01-07,2014-01-05
RT @beprcecy: Media Break: Via Jack Thriller - @TrinidadJamesGG Rocks The @SeagramsGinUSA 2014 Calendar Party! – #THRILLERGANG,2014-01-07,2014-01-05
Get yours in-store now! RT @stupidDOPE: Peep sexy! @SeagramsGinUSA Releases 2014 Digital Calendar &amp; #GINSIDER App,2014-01-07,2014-01-05
RT @DailyDoseDotCom: Seagram's Gin 2014 Calendar Launch Party Ft. Trinidad James,2014-01-08,2014-01-05
@DailyDoseDotCom Thanks for the love!,2014-01-08,2014-01-05
RT @ballerstatus: Seagram's Gin Launches 2014 Calendar |,2014-01-08,2014-01-05
Make it happen.,2014-01-08,2014-01-05
@JUKEBOXDC Thanks for sharing the latest news!,2014-01-08,2014-01-05
@thamixtapebully Thanks for spreading the word. Much respect.,2014-01-08,2014-01-05
You never know who's up next in the spotlight. #PeoplesChoice,2014-01-09,2014-01-05
What cocktail are you drinking with your favorite mix tonight?,2014-01-09,2014-01-05
You can't stop the weekend.,2014-01-11,2014-01-05
"Your favorite song just came on at the club and the bartender says, ""What can I get you to drink tonight?""",2014-01-12,2014-01-12
On the rocks or straight up?,2014-01-12,2014-01-12
@missfaren Bring it on. #MotivationMonday,2014-01-13,2014-01-12
Things to keep in check. #MotivationMonday,2014-01-13,2014-01-12
"@MsPurdie43 Word! Let us know what you think, Amber.",2014-01-14,2014-01-12
New Year = New Resolutions. #1: Get the 2014 #SeagramsGin calendar at your local liquor store &amp; meet the #LadiesofSG!,2014-01-15,2014-01-12
@flasking Whoa! Learn something new everyday.,2014-01-15,2014-01-12
Your cocktail. Your call. Help us name this Twisted mix!,2014-01-16,2014-01-12
"Who's ready for the weekend, crew?",2014-01-17,2014-01-12
Keep it cool and give this a try:,2014-01-18,2014-01-12
"Ah, Seagram's Gin and my Saturday night. #GoodLife",2014-01-19,2014-01-19
A dose of #truth for y'all.,2014-01-20,2014-01-19
"SNEAK PEEK: Our ""Be Your Own Inspiration"" contest launches tomorrow.",2014-01-21,2014-01-19
Join the #Ginsider crew for exclusive mixology tips and tricks!,2014-01-21,2014-01-19
'BE YOUR OWN INSPIRATION' contest launched today! Hit up,2014-01-22,2014-01-19
We got it right here!,2014-01-22,2014-01-19
"Have you entered our ""BE YOUR OWN INSPIRATION"" contest yet?  Tell us who inspires you at",2014-01-23,2014-01-19
"Your chance to enter our ""BE YOUR OWN INSPIRATION"" contest is NOW! Head this way --&gt;",2014-01-24,2014-01-19
A twist of natural berry flavor blended with our signature gin.,2014-01-24,2014-01-19
A toast to a successful week and a chill weekend with the crew.,2014-01-25,2014-01-19
We're all about the Red Berry this weekend. Y'all need one of these tonight.,2014-01-26,2014-01-26
What's your favorite Seagram's Red Berry Twisted Gin recipe? Find out at,2014-01-27,2014-01-26
@miss_olive47 Our 2014 calendars are at local retailers. Become a #Ginsider &amp; download it for BTS calendar content!,2014-01-27,2014-01-26
Tell us who inspires you at,2014-01-27,2014-01-26
@miss_olive47 DM us your address and we will send you a care package :) You’re a VIP! Hope you like the App!,2014-01-27,2014-01-26
@miss_olive47 We love your art! So happy to have you as part of the #SeagramsGin community! LIKE us on,2014-01-27,2014-01-26
@miss_olive47 PS: You should meet the @GlennTwins! Joyce is the lovely model from Atlanta and a part of the #SeagramsGin crew!,2014-01-27,2014-01-26
#MotivationMonday,2014-01-27,2014-01-26
Anyone missin' the sunshine? We've got some inspiration for you with this Peach Twisted cocktail!,2014-01-29,2014-01-26
Head to,2014-01-29,2014-01-26
Thanks for the shout-out @HipHopDX -,2014-01-30,2014-01-26
@miss_olive47 #LookinGood!,2014-01-30,2014-01-26
"We want to know what inspires YOU! Enter our ""BE YOUR OWN INSPIRATION"" contest at",2014-01-30,2014-01-26
We're TRULY LOVING all the responses for what's important to YOU. Come and share at,2014-01-30,2014-01-26
Friday night plans: #TurnUP,2014-02-01,2014-01-26
Have you met our February cover model? @GlennTwins #LadiesofSG,2014-02-02,2014-02-02
#MotivationMonday,2014-02-03,2014-02-02
What’s your drink of choice for the big game: Buck Wild or Sky High?,2014-02-03,2014-02-02
'BE YOUR OWN INSPIRATION' is back again! Tell us at,2014-02-05,2014-02-02
Try February's signature slammin' cocktail: The Very Berry Martini,2014-02-05,2014-02-02
What Seagram's Lime Twisted Gin cocktail are you mixing up tonight? #SG,2014-02-06,2014-02-02
"Tell us what YOU are doing to make it happen! Enter the ""BE YOUR OWN INSPIRATION"" contest at",2014-02-06,2014-02-02
Have you entered our BE YOUR OWN INSPIRATION contest yet? Head to,2014-02-06,2014-02-02
@DJKAYOTIK Can't wait to #TurnUp in NOLA!,2014-02-07,2014-02-02
Your INSPIRATION + TRUTH matters. Tell us what you're all about at,2014-02-07,2014-02-02
Something fresh for your Friday night:,2014-02-08,2014-02-02
Tonight? YUP. Tonight! #TurnUp,2014-02-09,2014-02-09
"Have you entered our ""BE YOUR OWN INSPIRATION"" contest on Facebook yet? Head this way --&gt;",2014-02-10,2014-02-09
@DJKAYOTIK Are y'all even ready for this Friday?!,2014-02-10,2014-02-09
"Feelin' good vibes, left or right?",2014-02-10,2014-02-09
@SherriHaase Great idea! But which one will you choose from our exclusive cocktail recipes?,2014-02-11,2014-02-09
#Truth #SG,2014-02-11,2014-02-09
Have you told us what inspires YOU today? Head to,2014-02-11,2014-02-09
You asked. We delivered.,2014-02-11,2014-02-09
Are you a #Ginsider?  Get exclusive behind-the-scenes video with our 2014 calendar and #Ginsider phone app!,2014-02-12,2014-02-09
