tweet,date,weekStarting
Trade in your #Sunday blues for something peachy. #peach #drinkrecipe,2013-08-18,2013-08-18
Guess what? Only 4 more days 'till Friday. #CantWait,2013-08-19,2013-08-18
It's Twos-day. Celebrate accordingly. #BecauseWhyNot,2013-08-21,2013-08-18
@twsmith23 Hi Todd! We do not use any artificial sweeteners in our #SmirnoffSorbet products; we hope this helps!,2013-08-21,2013-08-18
Cutting up a pineapple? Hard. Making this drink? Easy. #pineapple #drinkrecipe,2013-08-21,2013-08-18
Tonight's inspiration! MT @OKMagazine: It's #okmaghappyhour time w/ captainmorganusa @smirnoffus crownroyal @ Diageo,2013-08-22,2013-08-18
It's 5 o'clock somewhere...but it's #Friday everywhere. #cheerstotheweekend,2013-08-23,2013-08-18
"No matter the forecast this weekend, we're predicting plenty of fun. #SmirnoffSorbet #drinkrecipe",2013-08-24,2013-08-18
The perfect #serve always starts with #Smirnoff.,2013-08-26,2013-08-25
"#Cheers to our pals @jonjonaye, @Macklemore and @RyanLewis on their #award winning video! Now let's pop some caps!",2013-08-26,2013-08-25
It ain't no lie… it's a boy band #reunion!,2013-08-26,2013-08-25
"Before your night sets sail, mix up this drink. #Smirnoff #CaptainMorgan #drinkrecipe",2013-08-27,2013-08-25
Who's ready to kick off #HappyHour? RT @masterofthemix: Beat the heat w/ this Key Lime Delight:,2013-08-28,2013-08-25
#LaborDayWeekend Rule 1: work late tonight so you can start partying tomorrow.,2013-08-28,2013-08-25
"RT @Smirnoff: Warm days and nights call for crisp watermelon, perfectly chilled. #DrinkTips #ThirstyThursday",2013-08-29,2013-08-25
#LaborDayWeekend Rule 2: white pants are out…this drink is in.,2013-08-30,2013-08-25
#Smirnoff Pear + #Polar Vanilla Pear = a perfect pair! RT @PolarSeltzer: Vanilla Pear Seltzer + _______? Let's make it sparkle! @SmirnoffUS,2013-08-30,2013-08-25
#LaborDayWeekend Rule 3: turn off your email and turn up the music.,2013-08-31,2013-08-25
Take the work out of your weekend...and your #brunch plans. #LaborDayWeekend,2013-09-01,2013-09-01
#LaborDayWeekend Rule 4: celebrate a short week with a longer party.,2013-09-02,2013-09-01
The newest flavor of Fall is here…and it's sparkling! #SmirnoffIce #SparklingCrispApple,2013-09-04,2013-09-01
Who’s already planning their #Smirnoff drinks for their #DWTS premiere party?,2013-09-04,2013-09-01
#Android isn’t the only one who loves treats! Who's mixing up a #Smirnoff drink in celebration of this sweet news?,2013-09-05,2013-09-01
Football's back! Twist off those caps &amp; bring on the snacks! #tailgating,2013-09-05,2013-09-01
Feel free to treat tonight as your fashion show and the sidewalk like your catwalk. It's #NYFW! #powerstrut #workit,2013-09-06,2013-09-01
What better way to kick off #NYFW than with these celebs and your favorite #Smirnoff cocktail!,2013-09-06,2013-09-01
"This Fall, get wrapped up in the sweet flavors of new #SmirnoffWildHoney Flavored Vodka!",2013-09-08,2013-09-08
The perfect #SundayFunday mix? #SmirnoffWildHoney and lemonade. #mixitup,2013-09-08,2013-09-08
No plans tonight? Mix up a #Smirnoff drink then check out one of these top movies on #Netflix:,2013-09-09,2013-09-08
THIS is how one tailgates for tennis - #amirite?,2013-09-09,2013-09-08
Who’s celebrating the new #Apple products this week with some #SmirnoffIce Sparkling Crisp Apple?,2013-09-10,2013-09-08
"Before the @iHeartRadio Music Festival hits #Vegas, check out @Jayceeoh's mix tape featuring select artists here:",2013-09-10,2013-09-08
Attending a #party this weekend? Don’t forget the #Smirnoff…and a gift for the hostess!,2013-09-11,2013-09-08
This drink is sure to get you and your friends feeling peachy. #peach #drinkrecipe,2013-09-11,2013-09-08
Put your hands together for the greatest drinking buddy of all time: H-2-izzO #DrinkResponsibly,2013-09-12,2013-09-08
Who’s already planning their #Smirnoff drinks for a #SuperFunNight this weekend?,2013-09-12,2013-09-08
"Before you hit the #party, update your #playlist! Get the scoop here:",2013-09-13,2013-09-08
A classic combination has arrived just in time for Fall…introducing new #SmirnoffCinnaSugarTwist Flavored Vodka!,2013-09-14,2013-09-08
Ready to fall in love with Smirnoff Cinna-Sugar Twist flavored vodka? Meet your go-to drink this season:,2013-09-15,2013-09-15
Planning a #tailgate party for this weekend? Don’t forget the #Smirnoff &amp; these great chicken wing recipes!,2013-09-17,2013-09-15
Here's a wildly simple way to have a tea-riffic Tuesday: #SmirnoffWildHoney,2013-09-18,2013-09-15
This just in: chocolate makes you more productive! Who’s mixing up a #Smirnoff chocolate martini tonight?,2013-09-18,2013-09-15
This 2-step drink is sure to keep your guests coming back for more. #blueberry #drinkrecipe,2013-09-18,2013-09-15
Play up your pineapple juice with a twist of #SmirnoffCinnaSugar.,2013-09-19,2013-09-15
When a backyard bonfire becomes a midnight BBQ. #SmirnoffNights,2013-09-21,2013-09-15
The shelves are stocked. Join us for drinks tonight at the #iHeartRadio Festival!,2013-09-22,2013-09-22
"While the stars take the stage, award your friends with this drink. #LuckyLemonade #AwardShow",2013-09-22,2013-09-22
Hey there Vegas! We're ready for ya. Meet us at the #iHeartRadio Festival:,2013-09-22,2013-09-22
"Don't worry if you missed the #awardshow last night, grab a #Smirnoff cocktail and get the scoop here!",2013-09-23,2013-09-22
@heyheybetty Hi there! You can reach out to Customer Service at 1.866.548.1544 or smirnoff@consumer-care.net for further assistance. Cheers!,2013-09-24,2013-09-22
#ThatMomentWhen your phone floods with notifications…,2013-09-25,2013-09-22
Be the life of the party - a responsible DD. #DrinkResponsibly,2013-09-28,2013-09-22
Making new friends at an old hangout.  #SmirnoffNights,2013-09-29,2013-09-29
"With a drink like this, there's only one thing to say… #AyChurramba",2013-09-29,2013-09-29
Get into the spirit of Fall with a #Smirnoff #CinnaSugar cocktail and this recipe for cinnamon apple pie cake!,2013-09-30,2013-09-29
T-minus 30 days to come up with the most amazing costume. Ever. #Halloween,2013-10-01,2013-09-29
Cheers to this new #app designed to make going out with friends for dinner and #Smirnoff drinks even easier!,2013-10-02,2013-09-29
Ever wonder what Fall tastes like? Mix coconut water and #Smirnoff #CinnaSugarTwist to find out!,2013-10-02,2013-09-29
When last minute dinner plans turn into hours of laughter. #SmirnoffNights,2013-10-05,2013-09-29
Truth be told…nothing goes better than tea and #SmirnoffWildHoney.,2013-10-05,2013-09-29
Getting the last Smirnoff Ice out of the 6-pack…#aboutthatlife,2013-10-06,2013-10-06
@chezvalene Not seasonal or discontinued! Try using the store locator to find a local spot that keeps it in stock.,2013-10-07,2013-10-06
Who else thinks this #recipe would go perfectly with some #Smirnoff #CinnaSugarTwist Flavored Vodka? Check it out:,2013-10-07,2013-10-06
Tart or tangy – which sensational mixer will you choose?,2013-10-08,2013-10-06
All you really need for an unforgettable night: your buddies &amp; your signature drink. #SmirnoffNights,2013-10-08,2013-10-06
A great night out in a snap! #Smirnoff #CinnaSugarTwist,2013-10-08,2013-10-06
Sweet &amp; tart - get the best of both when you mix it up: #recipe #mixology,2013-10-09,2013-10-06
"Apple cider: sipping on your fall favorite, then and now. #throwbackthursday",2013-10-10,2013-10-06
Do you like me? Yes or Yes. #HoneyCrush #DrinkRecipe,2013-10-11,2013-10-06
Pumpin' up the party with my PSA: Personal Sipping Anthem. #NBD,2013-10-12,2013-10-06
There's nothing scarier than not having a drink for tonight's premiere!,2013-10-14,2013-10-13
Blast your weekend playlist on a weeknight. #becausewhynot,2013-10-15,2013-10-13
A #GoldDigger you'll be happy to see on date night. #Smirnoff #CinnaSugarTwist #recipe,2013-10-15,2013-10-13
RT @masterofthemix: Mix up your Wednesday night with the @SmirnoffUS Back Spin mixed drink!,2013-10-16,2013-10-13
Calling all foodies: Find out which food blog to follow next - maybe you’ll discover a good #Smirnoff pairing!,2013-10-17,2013-10-13
RT if you buy your own drinks at the bar. #LikeABoss,2013-10-17,2013-10-13
"Like BFFs, drinks should be chosen by quality not quantity. #DrinkResponsibly",2013-10-18,2013-10-13
When costume shopping turns into a happy hour fashion show. #SmirnoffNights,2013-10-18,2013-10-13
Prepartay Tip #5: Serve only the fanciest cheeses.,2013-10-19,2013-10-13
Stomping on crunchy leaves WITHOUT spilling your drink. #YouGotThis,2013-10-20,2013-10-20
Switch up the routine &amp; get a little edgy with this drink! #Smirnoff #CinnaSugarTwist,2013-10-21,2013-10-20
When the night starts with happy hour and ends with a dance party. #SmirnoffNights,2013-10-23,2013-10-20
These nails were made for matching. #nailart,2013-10-24,2013-10-20
The only thing that would make this cup of tea more perfect is a splash of #Smirnoff #WildHoney.,2013-10-24,2013-10-20
Add a glass of peachy passion to your night.,2013-10-24,2013-10-20
Got something up your sleeve? #MischiefNight,2013-10-25,2013-10-20
Looking to get ahead at work? Check out these #tips - maybe some celebratory #Smirnoff will be in your near future!,2013-10-25,2013-10-20
Wearing a different costume for each night of the weekend. #becausewhynot,2013-10-26,2013-10-20
Thank your DD by volunteering to drive #Halloween weekend.,2013-10-27,2013-10-27
The one time you can get along with the one who loved your love first. #MotherinLawDay,2013-10-27,2013-10-27
Apparently #bacon makes everything better – mix up a #BloodyMary w/ #Smirnoff &amp; garnish away!,2013-10-28,2013-10-27
RT @asubtlerevelry: What's your favorite tailgate recipe? I'm loving this honey cider @SmirnoffUS,2013-10-29,2013-10-27
Hmm.. which bottoms shall I wear? #OOTD,2013-10-29,2013-10-27
@grandbabycake  You can reach out to Customer Service at 1.866.548.1544 or smirnoff@consumer-care.net to answer any of your questions!,2013-10-29,2013-10-27
Tonight: party with the lights on with this drink in your hand. #BecauseWhyNot,2013-10-30,2013-10-27
Two Step Tuesday – try this easy drink in just 2 steps with #cherry vodka!,2013-10-30,2013-10-27
RT if you saved your best costume for tonight! #HappyHalloween,2013-10-31,2013-10-27
RT if you're ready for a full month of feasting!,2013-11-01,2013-10-27
It's time to #FallBack! Set your clocks early &amp; savor the extra hour with your favorite #Smirnoff drink! #DaylightSavings,2013-11-02,2013-10-27
Finding money in your jacket pocket – just in time for another round! #SmirnoffNights,2013-11-04,2013-11-03
Easing your holiday stress is as simple as making a #Smirnoff cocktail and cooking these easy recipes!,2013-11-05,2013-11-03
"Oh, just a bottle full of sunshine. #NBD",2013-11-05,2013-11-03
Pairing this candied recipe with a #Smirnoff Cheeky Churro will satisfy your sweet tooth!,2013-11-06,2013-11-03
RT @sameve: Can't wait to try this new flavor from @smirnoffus! Introducing New Smirnoff Cinna-Sugar Twist Flavored Vodka...,2013-11-06,2013-11-03
Beat the heat of the kitchen – just shake up a Pineapple Upside Down Cake!,2013-11-07,2013-11-03
Get a little nutty with your #SmirnoffWildHoney,2013-11-07,2013-11-03
Have a Cinnful night with #Smirnoff #CinnaSugar.,2013-11-09,2013-11-03
When #HappyHour is any hour. #SundayFunday #SmirnoffNights,2013-11-10,2013-11-10
Planning a holiday party? Be sure to plan in advance w/ these tips &amp; don’t forget your favorite bottle of #Smirnoff!,2013-11-11,2013-11-10
POP open a bottle of ICE – pause for the applause!,2013-11-11,2013-11-10
"Make some night, any night sweeter – pour some #Smirnoff #WildHoney!",2013-11-12,2013-11-10
Apples to apples with a #CinnaSugarTwist! #transformationtuesday,2013-11-12,2013-11-10
We mustache you a question: which glass meets your fancy?,2013-11-13,2013-11-10
Ever wonder how you can stir up a cola à la mode? Watch to find out:,2013-11-14,2013-11-10
@erynwoods We got your Facebook message as well. We've passed along your info to our team - good luck!,2013-11-15,2013-11-10
"RT @nandita: Apt cleaning, baking &amp; prepping for tomorrow's Friendsgiving party I'm hosting (#sponsored by @SmirnoffUS). Can't wait! #party…",2013-11-15,2013-11-10
Take some stress out of having your friends over &amp; have everyone bring a dish! #Friendsgiving,2013-11-15,2013-11-10
10 days 'til the meal of your dreams is served on a silver platter. #aboutthatlife,2013-11-16,2013-11-10
"Cakes and pies and cocktails, oh my! See all the ways to use #cranberry this holiday season:",2013-11-19,2013-11-17
What a cheeky little way to sip a churro in a glass. #SmirnoffCinnaSugar,2013-11-19,2013-11-17
@dzabeatz Well done - looks delish!,2013-11-20,2013-11-17
Have a night you don't want to forget. #DrinkResponsibly,2013-11-21,2013-11-17
Take some stress out of having your friends over &amp; have everyone bring a dish! #Friendsgiving #Thanksgiving,2013-11-22,2013-11-17
RT if you're already snacking on your favorite Thanksgiving treats 1 week out. #becausewhynot,2013-11-22,2013-11-17
Sweet &amp; simple! Take on #Friendsgiving with #Smirnoff.,2013-11-24,2013-11-24
Hosting your first #Thanksgiving? Check out these tips for the perfect turkey &amp; don’t forget the #Smirnoff!,2013-11-26,2013-11-24
RT if you’re bringing a bottle of #Smirnoff to celebrate #Thanksgiving!,2013-11-27,2013-11-24
RT if the weather won't stop you from reaching your #Thanksgiving destination…more reason for a celebratory cocktail!,2013-11-27,2013-11-24
Key Lime pie: then &amp; now. #TransformationTuesday,2013-11-27,2013-11-24
"We can't forget it's #Hanukkah this week, too! What better way to celebrate than w/ a Vodka &amp; Latke Party?",2013-11-27,2013-11-24
Spending the night with old friends you're most thankful for. #SmirnoffNights,2013-11-28,2013-11-24
RT if you're ready for the feasting to begin! #HappyThanksgiving,2013-11-28,2013-11-24
When #BlackFriday turns into a two-day shopping fest. #aboutthatlife,2013-11-29,2013-11-24
RT if you’d make these Cinnamon Roll Pancakes the morning after the big #Thanksgiving feast. #becausewhynot,2013-11-29,2013-11-24
It's not too late to give thanks to your most important drinking buddy – your DD. #whatimthankfulfor,2013-12-01,2013-12-01
Kick up your feet &amp; stir up an easy drink – welcome home! It's #SmirnoffSunday!,2013-12-01,2013-12-01
"After all that window browsing, you deserve a break. #CyberMonday",2013-12-03,2013-12-01
Listen to these tips &amp; have a signature drink at your #HolidayParty! Who wouldn't want to be greeted w/ one these?,2013-12-04,2013-12-01
Because cocktails with coworkers always end with great stories to tell. #officeholidayparty,2013-12-04,2013-12-01
Just a house decked out with flavored ICE-cicles. #NBD,2013-12-05,2013-12-01
"#Smirnoff and @Buzzfeed present ""Silliest Hashtags of the Year."" #LOL",2013-12-09,2013-12-08
RT if this weather has you ready for a cozy cocktail and a night-in with the remote &amp; the roomies.,2013-12-10,2013-12-08
"Tonight, feel free to sip &amp; strut. Your secret's safe with us. #workit",2013-12-11,2013-12-08
Give each of your gals a personal bottle of bubbly. #oneforeveryone,2013-12-12,2013-12-08
You know it's December when #Fridaythe13th actually gives you the chills.,2013-12-13,2013-12-08
Join us in raising a glass to all the best things of 2013!,2013-12-13,2013-12-08
Time flies when you're having fun. Be the pilot. #DrinkResponsibly,2013-12-13,2013-12-08
The best part of the week: the weekend. The best part of Happy Hour: Smirnoff. #TGIF,2013-12-14,2013-12-08
Sometimes the best presents are things you never needed. #whiteelephantparty,2013-12-14,2013-12-08
Prepartay Tip #9: Swap sweaters with Grandma to take care of all your ugly sweater needs.,2013-12-15,2013-12-15
A drink that puts a tangy twist on #SundayFunday.,2013-12-15,2013-12-15
RT if your #uglysweaters are ready to party!,2013-12-15,2013-12-15
Ugly Sweater Parties: the coziest parties of the year.,2013-12-16,2013-12-15
2 weeks 'til New Years' Eve &amp; we're remembering those ridiculous moments. What's your best NYE memory?,2013-12-17,2013-12-15
"@alliebostwick Awesome recipe, Allie! Thanks for the shout out.",2013-12-19,2013-12-15
Grab the scissors &amp; the shaker: make a party of wrapping gifts! #happyholidays,2013-12-19,2013-12-15
@bostonstrongg_ We're glad you're enjoying our new flavor! Have you tried it with cider yet?,2013-12-19,2013-12-15
Gifting from winter wonderland: Smirnoff No. 21 Celebration Edition.,2013-12-19,2013-12-15
Seems like the #MoscowMule is irresistible for more than its taste!,2013-12-20,2013-12-15
"@MattyFreshAZ Try this: 1.5 oz Mango, 1 oz simple syrup, 1 oz fresh lime juice; shake with ice, pour into glass, garnish w/ fresh mango!",2013-04-23,2013-04-21
"What’s the plan for tonight? Good times and this #drink – #SmirnoffSorbet, tea, ice, enjoy.",2013-04-24,2013-04-21
Tell them it’s over…and then grab your #Smirnoff on the way out. #WorstWayToDumpSomeone,2013-04-24,2013-04-21
You’re 1 mixer away from 1 memorable night. #Cherry #DrinkRecipe,2013-04-25,2013-04-21
Why throw a 90s party this weekend? Because #Smirnoff never goes out of style.,2013-04-26,2013-04-21
"Yum! RT @MyDisorgnzdLife: Pancakes with Lemon syrup, blueberries and pecans @slow_roasted @smirnoffus #smirnoffsorbet",2013-04-27,2013-04-21
That's a good looking party! RT @Slow_Roasted: Party time.  @smirnoff Ladies Spring Brunch with #smirnoffsorbet,2013-04-27,2013-04-21
RT if today is all about #sipping #Smirnoff on a #Saturday in the #sun.,2013-04-27,2013-04-21
"Looks good! RT @southwestgirl: Thanks to @Slow_Roasted and #smirnoffsorbet for such a fun ""Lady's Day Out!""",2013-04-27,2013-04-21
"If a RT is a toast, let's RT to last night. #Saturdays",2013-04-28,2013-04-28
Raise a Collins glass to history in the making.,2013-04-29,2013-04-28
"@MyDisorgnzdLife We hope you like the last drink! For even more #SmirnoffSorbet recipes, check out our album here:",2013-04-30,2013-04-28
@MyFamilyTable Looks delicious! Which #SmirnoffSorbet cocktail was your favorite?,2013-04-30,2013-04-28
"@tinylittlebows Hi Lauren! Unfortunately, we don't have any coupons at the moment, but keep an eye out for future giveaways + promotions!",2013-04-30,2013-04-28
@MyDisorgnzdLife You got it! Do you have a flavor preference?,2013-04-30,2013-04-28
"@MyDisorgnzdLife 1.25oz #SmirnoffSorbet Light Rasp Pom, .5oz lemon juice, .5oz simple syrup, 2oz prosecco; combine in flute, top w/ prosecco",2013-04-30,2013-04-28
We're craving brunch already! RT @WhtLghtsWdnsdy: #smirnoffsorbet lemon is the perfect brunch drink @SmirnoffUS,2013-04-30,2013-04-28
@MyDisorgnzdLife This looks so tempting! Did the food pair well with the #SmirnoffSorbet cocktails?,2013-04-30,2013-04-28
@MyDisorgnzdLife Glad to hear it - let us know if you'd like a special #SmirnoffSorbet recipe; we're happy to supply!,2013-04-30,2013-04-28
"@ohdeardreababy Sounds like a plan to us! How was the weather? ...And more importantly, how were the #SmirnoffSorbet drinks?",2013-04-30,2013-04-28
@MyDisorgnzdLife What can we say? A little bit of bubbly is on every girl's cocktail list! Try it out this weekend &amp; tell us what you think!,2013-04-30,2013-04-28
@southwestgirl Looks delicious! How did these sweet treats pair with the #SmirnoffSorbet cocktails?,2013-04-30,2013-04-28
@eatdrinkluv What a great spread! Which flavor of #SmirnoffSorbet was your favorite?,2013-04-30,2013-04-28
"@eatdrinkluv It's a tough choice, right?! Let us know if you'd like a recipe for either (or both) flavors to mix up this weekend!",2013-05-01,2013-04-28
Your wknd plans are here! RT @ohdeardreababy: How To Have The Perfect Relaxing Girls Day,2013-05-01,2013-04-28
@LisaTakesMiami We look forward to it!,2013-05-02,2013-04-28
@LisaTakesMiami ...And we can't wait to see the #SmirnoffSorbet party pics! Hope it's a blast!,2013-05-02,2013-04-28
"#NationalBBQMonth means friends, food and #Smirnoff...it's going to be a good month.",2013-05-02,2013-04-28
@alliebostwick Have fun! Don't forget to share your favorite #SelfMagSorbet party pics!,2013-05-02,2013-04-28
@MyFamilyTable Awesome - let us know if you'd like any additional #SmirnoffSorbet recipes; we'd be happy to provide!,2013-05-03,2013-04-28
@nhershoes Any excuse to get together with the girls! #AreWeRight?,2013-05-03,2013-04-28
Who's ready for #brunch? @Slow_Roasted has the tips on the perfect spring brunch w/ your besties &amp; #SmirnoffSorbet!,2013-05-03,2013-04-28
Looking good! MT @nhershoes: Having a little baseball @SmirnoffUS party tonight!! Enjoying the new #smirnoffsorbet,2013-05-03,2013-04-28
@LisaTakesMiami Let's get those cocktail shakers shakin'!,2013-05-03,2013-04-28
@nhershoes Looks like great fun! How were the #SmirnoffSorbet cocktails?,2013-05-03,2013-04-28
Always best in show. Win or lose.,2013-05-04,2013-04-28
May these flavors be with you. #MayFourth,2013-05-04,2013-04-28
Hats off to the race…and to this drink. #DrinkRecipe,2013-05-04,2013-04-28
Skip the tequila and preparada yourself this drink. #SmirnoffIce #CincoDeMayo,2013-05-05,2013-05-05
@LisaTakesMiami Looking good! How was the #SmirnoffSorbet party?,2013-05-06,2013-05-05
"It's #NationalBeverageDay, we already know you're celebrating with #Smirnoff.",2013-05-06,2013-05-05
"Weekends…and parties…oh, and brunch. #ThingsICantLiveWithout",2013-05-06,2013-05-05
It starts with a text and ends with a story. #SmirnoffNights,2013-05-07,2013-05-05
Start the night off by getting fizzy. #CitrusFizz #DrinkRecipe,2013-05-08,2013-05-05
A classic lives on. #GreatGatsby,2013-05-09,2013-05-05
Perfect for a warm day…or a hot night. #CherryLemonade #DrinkRecipe,2013-05-10,2013-05-05
Chocolates on #MothersDay? We’re thinking mom will like this gift more…,2013-05-11,2013-05-05
What’s better than breakfast in bed? Bellini #brunch. #MothersDay #Gifts,2013-05-12,2013-05-12
"@NatalieCartledg Awesome, Natalie! Let us know if you'd like a recipe for each flavor!",2013-05-13,2013-05-12
"@Court815 Yum! Did you get a chance to try the #SmirnoffIce pouch, Courtney?",2013-05-13,2013-05-12
"@fabkstyle Looking good, Kelly! Let us know if you'd like some recipes for your party.",2013-05-13,2013-05-12
"@NatalieCartledg For Coconut: 1.5 oz #Smirnoff Coconut, 1 squeeze lime, top with pineapple juice; stir then garnish with pineapple wedge!",2013-05-14,2013-05-12
@Court815 Sounds like a plan! Tell us how you like it when you finally break it out!,2013-05-14,2013-05-12
"@NatalieCartledg Try this: pour 1.5 oz #Smirnoff #IcedCake into a shot glass, top with whipped cream, sprinkles &amp; enjoy!",2013-05-14,2013-05-12
Your friend + his glass of water + his car keys = #ResponsibleNightOut.,2013-05-14,2013-05-12
"The line to the ladies room is ALWAYS so long, #amirite? See more here:",2013-05-14,2013-05-12
"Don't dream about it, be about it. #VanillaDream #DrinkRecipe",2013-05-15,2013-05-12
Looks good! RT @Court815: @SmirnoffUS one of the frozen pouches pretty good for hot days!,2013-05-15,2013-05-12
"MT @masterofthemix: Looking for a #HappyHour drink? Mix @SmirnoffUS Green Apple Flavored Vodka with lemon lime soda, ginger ale, or tonic.",2013-05-16,2013-05-12
@BudgetFairyTale Looking good! How were the #SmirnoffSorbet cocktails?,2013-05-16,2013-05-12
#Cheers to friends…no matter how you met! Follow us on Tumblr for more:,2013-05-17,2013-05-12
Sometimes brunch is the pre-curser to an #epic night out. #BelliniBrunch,2013-05-18,2013-05-12
@LisaTakesMiami We're excited - can't wait to see pics!,2013-05-20,2013-05-19
"Tonight, we karaoke like it’s 1999! #BBMA",2013-05-20,2013-05-19
"@LisaTakesMiami Awesome, Lisa! Are you all prepped for tonight's #SmirnoffSorbet party?",2013-05-20,2013-05-19
@Matt_Zacher Hi Matt - Smirnoff Root Beer 100 is available in select markets; reach out to customer service at 1.866.548.1544 for more info!,2013-05-20,2013-05-19
Who's ready for a #SmirnoffSorbet party? MT @BuzzInTheCity: #BuzzandCocktails #SmirnoffSorbet @SmirnoffUS,2013-05-20,2013-05-19
@LisaTakesMiami Someone's ready to party! Have fun!,2013-05-21,2013-05-19
We're all about seasonal trends. #PeachCocktail #DrinkRecipe,2013-05-21,2013-05-19
RT @PrettyConnected: Bringing back the essie 'Bikini So Teeny' shade #glamheartssorbet #smirnoffsorbet @ Ten Over Ten,2013-05-22,2013-05-19
"A Mani-mojito!? Sign us up!  RT @coralsncognacs: Mojito, please! ?? #glamheartssorbet #smirnoffsorbet",2013-05-22,2013-05-19
RT @NolaBeth: Tough gig...Spring colors and delightful cocktails tenoverten_nyc for the #smirnoffsorbet event…,2013-05-22,2013-05-19
Agreed! RT @Bincerli: Sorbet all the way. #glamheartssorbet #smirnoffsorbet @ Ten Over Ten,2013-05-22,2013-05-19
RT @Ms_Andrews: manicure + #smirnoffsorbet pomegranate cocktail = my kind of party #glamheartssorbet @ Ten Over Ten,2013-05-22,2013-05-19
#Shameless #music track? How about a #shameless #music playlist? Add your track here:,2013-05-22,2013-05-19
Skip the complicated cocktails this #MemorialDay - try #SmirnoffSorbet &amp; lemonade for a party-pleasing drink!,2013-05-23,2013-05-19
RT @CupcakesCutlery: In love with this lightened up barbecue menu and cocktails.  The pretty flowers don't hurt either.,2013-05-25,2013-05-19
Get your #MemorialDay menu ready with a drink for everyone:,2013-05-25,2013-05-19
"Hitting the club this weekend…OR making new friends? How about both, #amirite?",2013-05-25,2013-05-19
"Cheers to the red, white and the #SmirnoffIce! #MemorialDay",2013-05-25,2013-05-19
You have friends…and then you have friends that volunteer to be DD. #BeResponsible,2013-05-25,2013-05-19
"@LILI_Lightly It IS true! In fact it's already available. To find drink ideas search for ""Root Beer Float"":",2013-05-25,2013-05-19
"That's our kind of long weekend. RT @fabkstyle: @smirnoffus cocktails, crafts and sweet treats with the girls!",2013-05-26,2013-05-26
There's always Smirnoff in our #bananastand. #arresteddevelopment,2013-05-26,2013-05-26
"To the red, white and blue… #HappyMemorialDay",2013-05-27,2013-05-26
Start the night off by getting fizzy. #CitrusFizz #DrinkRecipe,2013-05-28,2013-05-26
@LILI_Lightly It's already out! Find out where to buy here,2013-05-28,2013-05-26
"@fabkstyle Glad to hear it, Kelly! Let us know if you'd like any additional #SmirnoffSorbet recipes &amp; we'll provide!",2013-05-29,2013-05-26
"@fabkstyle Looking good, Kelly! How were the #SmirnoffSorbet cocktails?",2013-05-29,2013-05-26
"Offers to be DD without playing rock, paper, scissors. #VodkaVictor #BeResponsible",2013-05-29,2013-05-26
@nickpglobal You can reach out to Customer Service at 1.866.548.1544 or smirnoff@consumer-care.net to answer any of your questions. Cheers!,2013-05-30,2013-05-26
The perfect #SmirnoffSorbet party! RT @daniellemoss_: Girls day in: @SmirnoffUS cocktails and baking #smirnoffsorbet,2013-05-30,2013-05-26
"Seltzer, fruit, fun, done. #SmirnoffSorbet #DrinkRecipe",2013-05-31,2013-05-26
"Watch, learn, then teach the bartender a thing or two. #MangoCosmo #DrinkRecipe",2013-06-01,2013-05-26
How can you be responsible tonight? Take a break from the bar and hit the dance floor instead. #Responsibility,2013-06-02,2013-06-02
@glamazonsblog Glad to hear it! Let us know if you'd like any additional #SmirnoffSorbet recipes!,2013-06-03,2013-06-02
@glamazonsblog This party looked fab! How were the #SmirnoffSorbet cocktails?,2013-06-03,2013-06-02
Ready to plan your own #SmirnoffSorbet brunch? Deats here! MT @lil_white_whale: It's brunch o'clock w/ @SmirnoffUS!,2013-06-03,2013-06-02
Looking good! MT @SELFmagazine: Loving these fresh sips (Smirnoff Ice Peach Bellini) from our friends @SmirnoffUS.,2013-06-04,2013-06-02
"Which DJ will be the new @masterofthemix? Find out by tuning in to the season finale TONIGHT @ 12/11c, only on @VH1!",2013-06-04,2013-06-02
#YouLookGoodBut my #Smirnoff looks better.,2013-06-05,2013-06-02
"Tonight, we don't mind a little #traveling…as long as the destination is a party. #finals #basketball",2013-06-06,2013-06-02
"@bigredkitchen With #SmirnoffSorbet on your menu, we'd have to agree with you - looking forward to seeing pics!",2013-06-06,2013-06-02
This weekend’s forecast? Festival fun with none of the crowds. #GovBall,2013-06-07,2013-06-02
Friends are nice…drinking buddies are best. #Cheers to #BestFriendsDay!,2013-06-08,2013-06-02
#Sweet #Smirnoff o' Mineeeee. #GovBall,2013-06-09,2013-06-09
Your next party? Just peachy. #Smirnoff #Easy #DrinkRecipe,2013-06-10,2013-06-09
"We're going to let you finish your drink, we just wanted to say that it's one of the best of all time. #GovBall",2013-06-10,2013-06-09
RT @msjennycosta: #DOTD - Learn how to make the @smirnoffus Blue Light Session Cocktail with me:,2013-06-10,2013-06-09
Thinks he can fix everything w/ duct tape? Tells the lamest jokes? Tweet us the   #WeirdThingsDadsDo &amp; we'll reply w/ a customized message!,2013-06-11,2013-06-09
Thought you were staying in…then decided to host the party. #SmirnoffNights,2013-06-12,2013-06-09
@SodelbaAlfaro Looking good! How do the #SmirnoffIce #Bellinis taste?,2013-06-12,2013-06-09
"RT @SodelbaAlfaro: Andrew Shue, formerly of #MelrosePlace and co-founder of @cafemom enjoys #SmirnoffIcePeach Bellini @SmirnoffUS",2013-06-12,2013-06-09
