tweet,date,weekStarting
@sigmapi80k Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@janetanddenis Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@dtbarbe Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@helyn4 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@risanjax1 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@tbhgeneric Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@Jlbaker33Jesse Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@dormer_michael Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@hayleyw1 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@ChaseHassey Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@mlange23 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@feral_jack Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
"Kick things up a notch with our El Espresso de San Juan recipe, featuring our #BACARDÍ #Superior rum.",2014-01-04,2013-12-29
"Our #BACARDÍ #Superior rum is expertly blended to have a dry and subtle taste, ideal for the perfect #cocktail.",2014-01-05,2014-01-05
New Year. Same Mission. Be Untameable.,2014-01-06,2014-01-05
@VeeeZeee Go forth and achieve your goals! But then come back to us. And soon.,2014-01-07,2014-01-05
"Aged with purpose and reason, Don Facundo Bacardí Massó was a legend of his time.",2014-01-07,2014-01-05
@BigDaddySaid We like your #untameable spirit. Keep doing you.,2014-01-07,2014-01-05
@BacardiCanada @madsofa72 @jackydmollica @kvmollica We like a little more pineapple with our pineapple. Try this:,2014-01-07,2014-01-05
"@SnoopyThaPoet We like the way you think. Which one's your favorite, though? You seem like a #BACARDI Superior kind of guy.",2014-01-08,2014-01-05
"@AndrewZona We tend to agree, but I guess we're a little biased. Still, #BACARDI Select keeps you warm no matter what!",2014-01-08,2014-01-05
@ArrowheadPro Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@Purpleplum8 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@PrettyxMama7 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
"@melissajoy222 Also, make sure to use the hashtag #BacardiTBT to submit your entry!",2014-01-09,2014-01-05
@BACARDI Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@alenawentzel Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@melissajoy222 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@E_T_Chase Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
Keep them coming! Enter our #BacardiTBT #contest for a chance to win a BACARDÍ glass set.,2014-01-09,2014-01-05
@LeekaJujuberri Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@bearyfunscrap Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@JoeSoFla Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@kimc9769 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@carol_n_mo Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@s_bauer05 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@a_ditzy1 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@KoleKlassEvents Make sure to use the hashtag #BacardiTBT to submit your entry!,2014-01-09,2014-01-05
@bettyb00p00 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@Kathleen9700 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@Newny67 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@BACARDI Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@wrodrig129 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@LeekaJujuberri Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@aricczona Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@4jlessad Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@mnmom50 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@margizie Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@BACARDI Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@blakedasnake710 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@KimberwolfKing Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@astacey85 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@TodmanMT Make sure to use the hashtag #BacardiTBT to submit your entry!,2014-01-09,2014-01-05
@NOTmikeDiCianna Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@GIZMOCIVIC Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@melissajoy222 Try this link:,2014-01-09,2014-01-05
@wins4me Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@HavensMommy26 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@sammyswellbeing Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@Single08Stone Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@anastasiatwiss Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@GirlTalkFreebie Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@BACARDI Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@gisellerol Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@robofferpop Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@melissajoy222 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@melissajoy222 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@Thesarybell Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@dnelly_snu Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@mnmom50 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@paynow Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@StephanieKelsey Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@blakedasnake710 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@blakedasnake710 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@lisastockdill Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@Purpleplum8 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@BACARDI Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@sarabeary26 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
Have you entered our #BacardiTBT #contest for a chance to #win a #BACARDÍ glass set? Head on over here now:,2014-01-09,2014-01-05
@CarriesExpKtchn Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@ORIGBYITALIA Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@jonnykoolkat Make sure to use the hashtag #BacardiTBT to submit your entry!,2014-01-09,2014-01-05
@hellsangel20 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
@indydude33 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-09,2014-01-05
Enter and caption this photo using #BacardiTBT for a chance to #win a #BACARDÍ engraved highball glass set.,2014-01-09,2014-01-05
@jonnykoolkat Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-19,2013-12-15
@jonnykoolkat Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-19,2013-12-15
@Pewelimei Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-19,2013-12-15
@DanielD86662561 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-19,2013-12-15
Think you have what it takes to win our #BacardiTBT challenge? Enter now for a chance to #win a #BACARDÍ glass set,2013-12-19,2013-12-15
@BACARDI Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-19,2013-12-15
@kmaverick Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-19,2013-12-15
@cbowlingtn Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-19,2013-12-15
@JamesFeeley Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-19,2013-12-15
@Acronia Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-19,2013-12-15
@purplepassion12 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@SandyRo30386610 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@RealTiana__ Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@mike1terry1 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@bfitz32 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@mismth79 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@BACARDI Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@eyewonit Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@Kathleen9700 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@krei_matthew1 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@MrJoshuaRomeo Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@faewings Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
Don't miss this week's #BacardiTBT caption #contest. Enter now for a chance to #win a BACARDÍ glass set now.,2013-12-20,2013-12-15
@erichammonds38 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@notjeanine Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@MelissaTippie Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@richroby1 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@BACARDI Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
Caption our Throwback Thursday photo using #BacardiTBT for a chance to win a #BACARDÍ heritage glass set. #contest,2013-12-20,2013-12-15
@ninabeans926 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@tweeteeface Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@purplepassion12 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@Kathleen9700 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@richroby1 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@BACARDI Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@cally120 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@TheFraternityUK Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@faewings Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
Last chance to enter our contest! Reply with a caption using #BacardiTBT for a chance to #win a #BACARDÍ glass set.,2013-12-20,2013-12-15
@Val23G Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@richroby1 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@holm_d Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@RheaFrawley Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@RheaFrawley Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@mismth79 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
@me1grehg Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-20,2013-12-15
"Thanks for all the #BacardiTBT submissions! The entry period is over, but make sure to check back on January 2nd for the next #TBT contest.",2013-12-20,2013-12-15
What's your favorite #BACARDÍ holiday cocktail? Reply to let us know!,2013-12-22,2013-12-22
Live passionately. Drink responsibly. Enjoy your holiday celebrations.,2013-12-23,2013-12-22
Family-owned since 1862. Share it with your own this holiday season.,2013-12-24,2013-12-22
"The sweet, sweet sound of a #BACARDI holiday. Cheers to you.",2013-12-25,2013-12-22
Which BACARDÍ rum is perfect to celebrate the holiday season?,2013-12-26,2013-12-22
The Liberator - the perfect showcase for #BACARDÍ Superior rum this season.,2013-12-27,2013-12-22
Start to set expectations for the New Year now.,2013-12-28,2013-12-22
"To be a legend, change the #game.",2013-12-29,2013-12-29
"So many choices, which one’s your favorite?",2013-12-30,2013-12-29
Celebrate the New Year with a #BACARDÍ classic #cocktail!,2013-12-31,2013-12-29
Start the New Year right. True passion can’t be tamed.,2014-01-01,2013-12-29
@The_White_Shado Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@EthanStillinger Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@DimePiece6869 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@lorri1956 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@Ukulele_Jenkins Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@eyewonit Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@Young2__Wise Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@bryerdroach Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@bryerdroach Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@natmmom Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@EthanStillinger Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@DonisDarko Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@mydogbuffett Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@kbenn09 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@BethannyL Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@MikeDer714 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@question10 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@ianmullarkey Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@mydogbuffett Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@Tth201 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@ArrowheadPro Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@bellagigi711 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@MrsKrystie Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@ThatLanceKid Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@M1T3CH1337 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
Enter and caption this photo using #BacardiTBT for a chance to #win a #BACARDÍ glass set.,2014-01-02,2013-12-29
@BACARDI Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@321Patrick Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@samdo69 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@conehead433 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@BACARDI Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@aplusmhs Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@DonisDarko Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@MissbeautyL Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@mjlions Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@pokerbruce Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@momohutt Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@Kathleen9700 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@hanseb20 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@bryerdroach Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@xSLPRx Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@cesarguillen Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@KatieGraceMarie Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@geeky_glam Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@petgomez Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@Von411 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@bellagigi711 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@CathBrad Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
Have you entered our #BacardiTBT #contest for a chance to #win a #BACARDÍ glass set? Head on over here now:,2014-01-02,2013-12-29
@pedmarambio Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@GJP_68 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@robofferpop Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@aplusmhs Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@cesarguillen Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@Marinnkel Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@CatherineAErnst Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@robofferpop Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@satribesman Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@byn_02 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@stephen_radford Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@robofferpop Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@bellagigi711 you are welcome. Good luck!,2014-01-02,2013-12-29
@boblangmaid Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@VB_Golfer Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@ShayndyA Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@Cuba9551 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@UnderNaiaNation Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@bethl0177 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@franSTEEZ Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
Keep them coming! Enter our #BacardiTBT #contest for a chance to win a BACARDÍ glass set.,2014-01-02,2013-12-29
@pnb924 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@PeteandSonsCS Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@cpturknett Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@jacobdshaw Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-02,2013-12-29
@momei21 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@Mom4everever Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@Maggiep48 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@kstubbs80 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@SandyRo30386610 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
Just a few hours left! Enter our #BacardiTBT contest for a chance to #win a #BACARDÍ glass set :,2014-01-03,2013-12-29
@instainthedark Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@kstubbs80 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@Lunachique Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@grumpy1970 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@gunngjn Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@brendakae42 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@voobneto Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@pengy1 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@KCCharlie92 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@4jlessad Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@StefanGiacci Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@AGrumpyGeek Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@shawn_vitale Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@AGrumpyGeek Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@rhapsodyNaugust Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@4jlessad Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@CleverGayle Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@treetrout1 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@CSpellman22 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@arress83 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@treetrout1 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@pricousins Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@jamzzy47 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@brendakae42 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@captnpcock Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@Georgetti2711 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@RylerWilson Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@kennethkarlseth Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2014-01-03,2013-12-29
@robofferpop Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@travelblurb Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@JoeRFernandez Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@ladylisa1 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@Sine67 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@Sboardcrew69 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@mindy9877 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@stevendkirk Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@BodyfuelCV1 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
The Cuba Libre was invented in Havana in 1900. Caption this photo using #BacardiTBT for a chance to #win a glass set,2013-12-12,2013-12-08
@iDreamofJenn Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@ReneeWatson68 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@VanSnuG Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@HavanaBarSmb Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@MarkHuerta1 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@Sboardcrew69 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@staceymariep Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@AdrienBeatty Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@Yamiii82 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@jeevonkay Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@jordanj86 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@lindan84 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@JoseLMartinez17 Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@BACARDI Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@ivonnecastroarz Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
@RicoSchiebel Thank you for entering the Caption Contest. To complete your entry please verify your age here:,2013-12-12,2013-12-08
