year,city,lat,lon,Sum_LitersPerCapita,Sum_salesPerCapita,Avg_population
2012,WINTERSET,41.3308237,-94.0138393,8.17969030139103,101.025284003091,5176
2012,WINTHROP,42.4733189,-91.7343327,7.51442873969376,97.3579034157833,849
2012,WOODBINE,41.7340073,-95.7074104,3.67580872011252,50.7524120956399,1422
2012,WOODWARD,41.857276,-93.9222218,1.53872255489022,19.9645974717232,1503
2013,ACKLEY,42.555534,-93.0529775,3.19605769230769,33.1446346153846,1560
2013,ADAIR,41.50043,-94.6433504,3.55027472527473,54.7020192307692,728
2013,ADEL,41.6144325,-94.017453,6.27073616018846,77.4495170789164,4245
2013,AFTON,41.0284183,-94.1975786,3.58501206272618,47.3838480096502,829
2013,AKRON,42.8288818,-96.5594773,1.56474137931035,19.3105931034483,1450
2013,ALBIA,41.0300078,-92.811307,5.15876860799164,67.2633220161922,3829
2013,ALDEN,42.5202571,-93.3760389,9.55274869109948,120.028259162304,764
2013,ALGONA,43.0699663,-94.233019,13.5544515539305,163.734138939671,5470
2013,ALLISON,42.7535847,-92.7952244,4.43061224489796,49.3027113702624,1029
2013,ALTA VISTA,43.1985819,-92.4171216,2.30268199233717,29.1795402298851,261
2013,ALTON,42.9874869,-96.0105735,10.739102056962,144.672950949367,1264
2013,ALTOONA,41.6435514,-93.4750836,9.05472945124824,123.753923692887,16984
2013,AMES,42.0307812,-93.6319131,7.75952082692899,108.161279280664,65060
2013,ANAMOSA,42.1083371,-91.2851594,10.5528570122509,126.344167123789,5469
2013,ANITA,41.4438761,-94.764146,6.31087866108787,74.3131066945607,956
2013,ANKENY,41.7317884,-93.6001278,4.97833970474244,69.9665594390812,56764
2013,ANTHON,42.3883232,-95.8666772,15.478295254833,227.24618629174,569
2013,ARLINGTON,42.7491501,-91.6712663,7.75719512195122,81.8682926829269,410
2013,ARMSTRONG,43.3960697,-94.4783082,4.16408886389201,50.9165691788526,889
2013,ARNOLDS PARK,43.3727408,-95.1238841,22.6659238249595,330.013030794165,1234
2013,ATLANTIC,41.4036007,-95.0138776,11.1373591394702,144.162903556271,6833
2013,AUDUBON,41.7180421,-94.9324868,5.86685671789787,65.7813832424393,2017
2013,AURELIA,42.71276,-95.4366701,0.604259072580645,8.19383064516129,992
2013,AVOCA,41.4766571,-95.3380549,16.4588098404255,233.421768617021,1504
2013,BALDWIN,42.0741832,-90.8415301,21.689858490566,260.165943396226,106
2013,BANCROFT,43.2927386,-94.2180192,29.963123943662,426.013873239437,710
2013,BAXTER,41.8260998,-93.1515905,2.41792837715322,27.7440253853128,1103
2013,BEDFORD,40.666932,-94.721358,3.48908127208481,44.3102402826855,1415
2013,BELLE PLAINE,41.8955529,-92.2757404,8.7759393939394,113.101406060606,2475
2013,BELLEVUE,42.2588936,-90.4257531,9.24443933823529,126.332982536765,2176
2013,BELMOND,42.84608,-93.6140991,5.19862791702679,64.4500475367329,2314
2013,BETTENDORF,41.56085,-90.48344,9.03356076608929,139.669676665258,35505
2013,BEVINGTON,41.3605472,-93.7907776,49.1435483870968,634.557903225806,62
2013,BLOOMFIELD,40.7516884,-92.4149074,3.15246465418418,34.9316660298051,2617
2013,BLUE GRASS,41.5089194,-90.7659767,3.10654832935561,39.2971897374702,1676
2013,BONDURANT,41.7019329,-93.4607681,1.08541333066453,14.6403963170536,4996
2013,BOONE,42.0597047,-93.8802273,7.81320319886543,97.9659021430823,12692
2013,BRITT,43.0977399,-93.8018875,5.68086670045616,54.8829903699949,1973
2013,BROOKLYN,41.7315717,-92.4453638,6.13362676056338,77.5135,1420
2013,BUFFALO,41.4555873,-90.7209746,1.93814472671286,25.3323402617398,1299
2013,BUFFALO CENTER,43.3857909,-93.9466193,5.94259776536313,65.8174301675978,895
2013,BURLINGTON,40.8076529,-91.1128901,7.11217630853995,98.124715072806,25410
2013,BUSSEY,41.2066696,-92.8840881,4.01341463414634,36.5575609756097,410
2013,CAMANCHE,41.7853085,-90.2529064,1.30648468094909,16.9693480764801,4341
2013,CAMBRIDGE,41.8983187,-93.5291019,2.60587697929354,33.9568331303289,821
2013,CARROLL,42.0655986,-94.8672793,16.2220455457464,212.833136035313,9968
2013,CARTER LAKE,41.2905534,-95.9180689,1.28628989712477,17.2211659192825,3791
2013,CASCADE,42.2986159,-91.0148618,4.27851166886834,51.6175869660942,2271
2013,CASEY,41.5047095,-94.5183037,3.59701492537313,51.0631343283582,402
2013,CEDAR FALLS,42.5348993,-92.4453161,8.24490243606836,116.016605017574,41255
2013,CEDAR RAPIDS,41.9778795,-91.6656232,9.99945362524443,141.156602047467,130405
2013,CENTER POINT,42.1908265,-91.7851772,2.55357001190004,27.0920904403015,2521
2013,CENTERVILLE,40.7290565,-92.8738196,10.21269545793,134.028961280715,5372
2013,CENTRAL CITY,42.2038829,-91.5240561,4.26704097714736,47.943609141056,1269
2013,CHARITON,41.0199996,-93.3140985,6.43484812529663,81.9898528713811,4214
2013,CHARLES CITY,43.0663612,-92.6724112,9.5751106639839,117.720182427901,7455
2013,CHEROKEE,42.7496413,-95.5515431,11.6663809145129,142.807729622266,5030
2013,CLARINDA,40.7419352,-95.038313,5.26417035806571,71.2220136581765,5418
2013,CLARION,42.7316387,-93.732992,4.23170401156487,52.7247668955548,2767
2013,CLARKSVILLE,42.7847,-92.6676907,2.15046132008517,23.6201987224982,1409
2013,CLEAR LAKE,43.1435564,-93.3788108,15.9973847167325,205.851524374177,7590
2013,CLINTON,41.8444735,-90.1887379,8.52014656230817,113.450371777164,26064
2013,CLIVE,41.6060873,-93.77236,4.42825506630691,61.2939864515759,17419
2013,COLESBURG,42.6394355,-91.2020781,5.44395465994962,64.2885894206549,397
2013,COLFAX,41.6770762,-93.2451249,5.07993661628474,56.8246172598732,2051
2013,COLO,42.0177653,-93.3152072,3.71742160278746,43.3303832752613,861
2013,COLUMBUS JUNCTION,41.2786364,-91.3598775,4.9708870967742,70.3954731182796,1860
2013,CONRAD,42.2247077,-92.8746455,4.03590909090909,47.4843454545455,1100
2013,COON RAPIDS,41.8708192,-94.6774786,3.66814420803782,48.4433333333333,1269
2013,CORALVILLE,41.6822756,-91.5960643,14.5319138198758,241.040838994565,20608
2013,CORNING,40.9869306,-94.7335843,8.5081164606376,108.642895250488,1537
2013,CORYDON,40.7569499,-93.3188229,4.47750157331655,53.5337633731907,1589
2013,COUNCIL BLUFFS,41.2619444,-95.8608333,9.5796387846063,137.761932840232,62597
2013,CRESCO,43.3813568,-92.1140547,14.0821027915471,168.112217584138,3833
2013,CRESTON,41.0586002,-94.3613474,9.00549719887955,116.39820473644,7854
2013,CUMMING,41.4833235,-93.7624442,0.816120906801008,14.6935012594458,397
2013,DAKOTA CITY,42.7221935,-94.1971836,1.23923739237392,13.4127306273063,813
2013,DAVENPORT,41.5236437,-90.5776367,8.7711536624359,124.934264393363,102582
2013,DAYTON,42.2613645,-94.0685672,5.92543859649123,75.9480325814536,798
2013,DE SOTO,41.5315745,-94.0077785,5.16797520661157,72.636189164371,1089
2013,DE WITT,41.8239952,-90.5389662,4.25691529950401,47.2685463563525,5242
2013,DECORAH,43.3033056,-91.7857092,11.2542525610219,146.32787150626,7907
2013,DELMAR,42.0022453,-90.6070804,1.36464143426295,16.2781673306773,502
2013,DENISON,42.024988,-95.3588867,9.88061855051596,130.775475161987,8334
2013,DENVER,42.6713718,-92.3374045,3.40108991825613,38.788446866485,1835
2013,DES MOINES,41.6005448,-93.6091064,9.62443021917938,148.549691247088,210330
2013,DONNELLSON,40.6428152,-91.5646028,1.70510543840178,24.8139400665927,901
2013,DOWS,42.656564,-93.5010558,3.58628404669261,36.9970622568093,514
2013,DUBUQUE,42.5005583,-90.6645718,8.74115707750132,121.850804095308,58799
2013,DUMONT,42.748585,-92.9724184,3.68014354066986,34.9448165869219,627
2013,DUNLAP,41.8543292,-95.6019662,9.47927328556807,135.628413510747,977
2013,DURANT,41.5997498,-90.9107037,3.21594162995595,36.0062004405286,1816
2013,DYERSVILLE,42.4836415,-91.1140899,9.36637131303521,99.747295432921,4204
2013,DYSART,42.171659,-92.3062978,2.2533234859675,28.4989364844904,1354
2013,EAGLE GROVE,42.6641396,-93.9044473,6.72643316759286,79.8303539046505,3419
2013,EARLHAM,41.4915674,-94.1229834,1.17156583629893,14.8466619217082,1405
2013,EARLY,42.4613706,-95.1519373,2.8031015037594,38.9337593984962,532
2013,EDDYVILLE,41.1605646,-92.6313031,1.95207509881423,26.8605533596838,1012
2013,EDGEWOOD,42.6444313,-91.4012515,4.23760092272203,51.1259515570934,867
2013,ELDON,40.9186301,-92.2229585,0.396775956284153,5.46743169398907,915
2013,ELDORA,42.3680382,-93.1057576,8.44876943005181,94.7371798667654,2702
2013,ELDRIDGE,41.6580864,-90.5845822,4.91463013478819,60.5015548780488,6232
2013,ELKADER,42.8538739,-91.4054159,1.22691673536686,19.0072052761748,1213
2013,ELLSWORTH,42.3124934,-93.5787757,7.51463654223969,93.8428487229862,509
2013,ELMA,43.2466362,-92.4360102,13.7226345083488,171.000667903525,539
2013,ELY,41.8736182,-91.585175,1.1643924783028,15.4128447444552,2074
2013,EMMETSBURG,43.1127427,-94.6830357,12.484695617948,157.080293886119,3811
2013,ESTHERVILLE,43.4013478,-94.8391532,8.71577524538346,103.444345366828,6011
2013,EVANSDALE,42.4691543,-92.281017,6.98875207813799,86.1811845386534,4812
2013,EVERLY,43.1616378,-95.3280572,1.47203098106713,16.8789845094664,581
2013,EXIRA,41.591156,-94.8763141,3.27791878172589,38.8828172588833,788
2013,FAIRBANK,42.6391512,-92.0471199,4.78149059982095,53.747466427932,1117
2013,FAIRFIELD,41.0076114,-91.9636914,6.07026132228063,81.0984947432269,9892
2013,FARLEY,42.4444448,-91.0051339,1.27052040212892,14.677510348906,1691
2013,FARMINGTON,40.6403124,-91.7429429,2.92080123266564,36.9463174114022,649
2013,FAYETTE,42.8419255,-91.8021071,4.83531187122736,62.9284976525822,1491
2013,FLOYD,43.1277502,-92.7363031,23.3817835365854,338.211036585366,328
2013,FONDA,42.5813666,-94.8460957,1.71350906095552,21.2316968698517,607
2013,FONTANELLE,41.2897097,-94.5616359,7.88443396226415,95.3582075471698,636
2013,FOREST CITY,43.2624685,-93.6371937,10.2040069686411,121.793979591837,4018
2013,FORT ATKINSON,43.1433068,-91.9326637,18.6886160714286,217.629851190476,336
2013,FORT DODGE,42.4974694,-94.1680158,10.0784352306382,132.308116759301,24649
2013,FORT MADISON,40.6297634,-91.314535,7.24225762806756,91.4013585891574,10717
2013,FREDERICKSBURG,42.9652547,-92.1996196,4.23969631236442,41.916442516269,922
2013,GARNAVILLO,42.8685981,-91.2359644,1.35743801652893,18.3869421487603,726
2013,GARNER,43.1023343,-93.6020858,4.28098648213711,48.5567492758288,3107
2013,GEORGE,43.3438624,-96.0022431,2.90071090047393,32.0284834123223,1055
2013,GILMORE CITY,42.7294176,-94.4477507,3.59877800407332,45.9216700610998,491
2013,GLADBROOK,42.1877647,-92.715199,3.85168539325843,38.8817640449438,890
2013,GLENWOOD,41.0469437,-95.7425056,4.94612602322483,56.8745688178184,5253
2013,GLIDDEN,42.0569297,-94.72887,1.62903726708075,21.4437444543035,1127
2013,GOLDFIELD,42.7349711,-93.9149462,2.71134868421053,31.1553947368421,608
2013,GOWRIE,42.2806289,-94.2907762,7.61286286286286,97.8875075075075,999
2013,GRAETTINGER,43.237733,-94.751303,2.8964241676942,33.0728729963009,811
2013,GRAND JUNCTION,42.0313859,-94.2371186,2.31314955640051,29.3177693282636,789
2013,GRAND MOUND,41.8247927,-90.6476151,5.9444489465154,71.7558346839546,617
2013,GRANGER,41.7610984,-93.8243923,1.49152690426275,18.3974143955276,1431
2013,GREENE,42.8958066,-92.8024158,2.94743303571429,33.6543214285714,1120
2013,GREENFIELD,41.3052657,-94.4613543,6.09042750929368,72.5907647371216,1883
2013,GRIMES,41.6883646,-93.7925199,7.35172115024354,101.295697826901,10676
2013,GRINNELL,41.7434092,-92.7232456,7.9481386062794,106.995660212231,9141
2013,GRISWOLD,41.234991,-95.1374929,1.05106910569106,11.1682825203252,984
2013,GRUNDY CENTER,42.3616501,-92.7685327,5.81798084008843,69.7309506263817,2714
2013,GUTHRIE CENTER,41.6772087,-94.5033044,4.38319563780568,50.7511368142763,1513
2013,GUTTENBERG,42.7899897,-91.1029068,6.20188070929608,90.2492584631918,1861
2013,HAMBURG,40.6044458,-95.6577711,1.54805914972274,23.3007393715342,1082
2013,HAMPTON,42.7425009,-93.2103402,8.52648601398601,105.397118881119,4290
2013,HARLAN,41.653044,-95.3255541,11.1311075569772,146.787383046781,5002
2013,HARPERS FERRY,43.2005358,-91.1531852,4.28542319749216,50.2844200626959,319
2013,HARTLEY,43.1802719,-95.4770511,8.15812190594059,94.0903341584158,1616
2013,HAWARDEN,42.9963772,-96.4891976,4.20736965895727,47.2265778126225,2551
2013,HAZLETON,42.6174483,-91.9056039,1.0359413202934,14.8171149144254,818
2013,HIAWATHA,42.0491958,-91.6815252,2.61663772746215,33.3715043756077,7199
2013,HOLSTEIN,42.4891531,-95.545003,12.2027677929547,167.130711718188,1391
2013,HOLY CROSS,42.6005516,-90.9956854,14.2847769028871,193.868976377953,381
2013,HUBBARD,42.3055396,-93.3002055,4.61157074340528,46.9730095923261,834
2013,HUDSON,42.406653,-92.4554671,1.20520789584208,14.9396178076438,2381
2013,HUMBOLDT,42.7208047,-94.2152402,10.201158616188,123.661501305483,4596
2013,HUXLEY,41.895265,-93.6007732,0.800127262443439,11.0244089366516,3536
2013,IDA GROVE,42.3462987,-95.4716235,7.61863807728558,84.2121866163996,2122
2013,INDEPENDENCE,42.4685978,-91.8893386,9.72137110152621,124.835698407432,6028
2013,INDIANOLA,41.3580484,-93.5574376,7.42120320682744,96.6980616797052,15467
2013,INWOOD,43.3072022,-96.4319799,8.39901356350185,114.501196054254,811
2013,IOWA CITY,41.6611277,-91.5301683,8.53463796820264,125.13372244678,74220
2013,IOWA FALLS,42.5198868,-93.2645741,11.7470404234841,151.558306063523,5195
2013,IRETON,42.97471,-96.3183585,1.93313953488372,27.8023089700997,602
2013,JEFFERSON,42.0172457,-94.3774232,5.18604900095148,62.3619029495718,4204
2013,JESUP,42.475543,-92.0637884,2.94584425308873,35.4382216398353,2671
2013,JEWELL JUNCTION,42.306818,-93.6400274,2.05631844987363,20.0775568660489,1187
2013,JOHNSTON,41.6709834,-93.7130493,4.06652172871449,57.7757060035456,20871
2013,KELLOGG,41.7180533,-92.9077629,4.0714527027027,59.0736148648649,592
2013,KEOKUK,40.4044731,-91.3963966,12.6278374022057,171.119222358375,10609
2013,KEOSAUQUA,40.7303057,-91.9623949,12.3728616684266,170.790232312566,947
2013,KEOTA,41.3639015,-91.9537859,2.18737113402062,22.2649175257732,970
2013,KINGSLEY,42.588324,-95.9675165,3.38574498567335,39.1378581661891,1396
2013,KNOXVILLE,41.320343,-93.09967,8.58367135761589,112.240120033113,7248
2013,LA PORTE CITY,42.3149911,-92.1921275,4.34230349344978,56.6946986899563,2290
2013,LAKE CITY,42.2674828,-94.7338704,6.1547005988024,69.3748383233533,1670
2013,LAKE MILLS,43.419329,-93.5325269,4.28481796116505,52.0702669902913,2060
2013,LAKE PARK,43.4532977,-95.3225004,2.42379067722076,25.999489885664,1137
2013,LAKE VIEW,42.3116499,-95.053324,12.9878444444444,160.688257777778,1125
2013,LAMONI,40.622777,-93.9341158,2.38767887205387,31.3287584175084,2376
2013,LANSING,43.3609053,-91.218768,10.2531948881789,119.626592119276,939
2013,LARCHWOOD,43.4535861,-96.434205,15.8620485327314,234.146681715576,886
2013,LAURENS,42.8466398,-94.8519296,8.94127118644068,97.7794237288136,1180
2013,LAWLER,43.0695607,-92.1557563,9.0321513002364,118.802576832151,423
2013,LE CLAIRE,41.5975061,-90.3462215,5.73229532898041,116.021878453039,3982
2013,LE GRAND,42.0069336,-92.7754761,4.9818710359408,60.2886786469345,946
2013,LE MARS,42.7941567,-96.1655778,9.93750384181948,131.833043745518,9761
2013,LENOX,40.8816547,-94.5619095,2.43104693140794,29.3092924187726,1385
2013,LEON,40.739724,-93.7477217,3.61011560693642,49.2538045191802,1903
2013,LISBON,41.9211198,-91.3854466,2.72168483197094,34.9588374205268,2202
2013,LOGAN,41.6430472,-95.7891614,4.00409556313993,42.9061843003413,1465
2013,LOST NATION,41.9639095,-90.8176431,1.40955188679245,17.684858490566,424
2013,LOVILIA,41.1358371,-92.9040881,1.38901734104046,20.0283044315992,519
2013,MADRID,41.8779511,-93.8156689,2.30414412673879,27.0138060278207,2588
2013,MALVERN,41.006292,-95.5851456,2.24512085944494,28.8824529991047,1117
2013,MANCHESTER,42.4857853,-91.4579698,13.6776956436034,178.278566922925,5073
2013,MANNING,41.9091382,-95.0651328,4.94431046195652,63.1687635869565,1472
2013,MANSON,42.5291439,-94.5341421,6.78981424148607,81.688959752322,1615
2013,MAPLETON,42.1658227,-95.7930621,14.0961902800659,188.284958813839,1214
2013,MAQUOKETA,42.0689088,-90.6656914,11.745554349641,142.715862414426,5989
2013,MARCUS,42.8272084,-95.8077912,2.29042056074766,27.7159813084112,1070
2013,MARENGO,41.7927817,-92.0696253,10.5224532431357,115.137067250298,2513
2013,MARION,42.033279,-91.5968958,4.22589405304045,54.3354545941602,37330
2013,MARSHALLTOWN,42.0494674,-92.9080375,7.02789102099927,94.9832588703838,27620
2013,MARTENSDALE,41.3730474,-93.7357761,1.1646186440678,16.6747457627119,472
2013,MASON CITY,43.1535728,-93.2010367,10.7095894540671,133.741266535117,27366
2013,MAXWELL,41.8919322,-93.3996546,2.89859154929577,32.3471614301192,923
2013,MCGREGOR,43.0246813,-91.1812468,0.832091775923719,11.4482836710369,839
2013,MECHANICSVILLE,41.9027909,-91.2546067,1.84413357400722,24.0272653429603,1108
2013,MEDIAPOLIS,41.0080904,-91.1640369,5.40271601016519,74.6464104193138,1574
2013,MELBOURNE,41.9413772,-93.1032569,0.812575574365175,10.2536880290206,827
2013,MELCHER-DALLAS,41.2249966,-93.2413191,6.35986894360604,93.1419698173153,1259
2013,MILFORD,43.3246863,-95.149996,26.9760851557323,356.975921139828,3018
2013,MISSOURI VALLEY,41.5563713,-95.8877767,5.56822820037106,72.3641632653061,2695
2013,MONONA,43.0516494,-91.3893041,8.02048333333333,99.6316266666667,1500
2013,MONROE,41.5208256,-93.1038129,2.82947842708902,35.1229929000546,1831
2013,MONTEZUMA,41.585834,-92.5274091,12.7880049610205,175.890177179306,1411
2013,MONTICELLO,42.2383351,-91.1870937,10.5766274509804,121.874381699346,3825
2013,MORAVIA,40.8916777,-92.8190852,4.80657076205288,76.0855054432348,643
2013,MOUNT AYR,40.7147147,-94.235232,6.64255634638197,83.7261150652432,1686
2013,MOUNT PLEASANT,40.9716959,-91.5487714,9.03645203367722,125.239632396537,8433
2013,MOUNT VERNON,41.9219522,-91.4168371,35.3060855996433,488.618927775301,4486
2013,MURRAY,41.0417646,-93.9493246,0.635850340136054,8.72480272108844,735
2013,MUSCATINE,41.424473,-91.0432051,8.07698702436582,109.139873164219,23968
2013,NASHUA,42.9522221,-92.5386382,1.53392967304133,17.7603392967304,1621
2013,NEOLA,41.4488816,-95.6155615,4.11992459396752,52.6684106728538,862
2013,NEVADA,42.0227184,-93.4523014,5.00992168057385,60.4406836480749,6831
2013,NEW HAMPTON,43.0592724,-92.317864,6.23200318655852,66.9690701042874,3452
2013,NEW VIRGINIA,41.1822168,-93.7288305,5.16561855670103,71.7317113402062,485
2013,NEWTON,41.7033177,-93.0573533,7.41833256198347,94.6166254545455,15125
2013,NORA SPRINGS,43.1427466,-93.0043668,1.98522318214543,20.9746436285097,1389
2013,NORTH ENGLISH,41.5138978,-92.0762891,6.81616927592955,62.55885518591,1022
2013,NORTH LIBERTY,41.739482,-91.6080974,4.47660692988513,64.4170001883121,15931
2013,NORTHWOOD,43.4441245,-93.2210371,8.84397243107769,108.602260651629,1995
2013,NORWALK,41.475546,-93.6788304,3.42377898371978,40.6224065120868,10135
2013,OAKLAND,41.3094375,-95.3957997,6.03394160583942,75.709800928998,1507
2013,OELWEIN,42.6784949,-91.9119586,8.92914838290265,101.544825288477,6153
2013,OGDEN,42.0395595,-94.0320167,2.97158255756982,34.9915678588927,2041
2013,OKOBOJI,43.3863521,-95.1483293,2.29669926650367,30.515391198044,818
2013,ONAWA,42.0266548,-96.0972376,7.67168517875738,97.8426587990281,2881
2013,ORANGE CITY,43.0072087,-96.0583523,4.65896256857051,64.378181671507,6198
2013,OSAGE,43.2841382,-92.8190838,5.78692528735632,70.1781061850027,3654
2013,OSCEOLA,41.0342618,-93.766759,8.54414722445696,109.606508447305,4972
2013,OSKALOOSA,41.2916728,-92.6493595,7.78126992332214,101.296873438442,11607
2013,OSSIAN,43.145809,-91.7632108,5.08562271062271,68.0879609279609,819
2013,OTHO,42.4246934,-94.1502372,2.52089694656489,31.2995229007634,524
2013,OTTUMWA,41.0160293,-92.4083022,6.95989786387265,94.9316106237816,24624
2013,PACIFIC JUNCTION,41.0187126,-95.8010851,17.3946389496718,253.095470459519,457
2013,PALO,42.0660485,-91.7961118,3.98119658119658,55.4887749287749,1053
2013,PANORA,41.6916535,-94.3630215,12.6315898617512,156.177023041475,1085
2013,PARKERSBURG,42.5774797,-92.7868634,4.78852040816327,50.6840816326531,1960
2013,PAULLINA,42.9791479,-95.6880657,7.28574237954769,78.9777286135693,1017
2013,PELLA,41.4080327,-92.916405,5.82945816848403,79.1496024317283,10363
2013,PEOSTA,42.4491375,-90.8504116,1.28306551297899,17.3268726823239,1618
2013,PERRY,41.8385964,-94.1071797,5.46356471751762,65.6716862405736,8089
2013,PLEASANT HILL,41.5873903,-93.5196138,5.76466340992055,80.0079815331759,9314
2013,PLEASANTVILLE,41.3869578,-93.2682683,2.8136309167166,35.6550329538646,1669
2013,POCAHONTAS,42.7355299,-94.6691467,9.66222701149425,102.939568965517,1740
2013,POLK CITY,41.7713764,-93.7129997,2.53719060837381,33.6728591256072,4323
2013,POMEROY,42.5510885,-94.6838687,1.092,11.011776,625
2013,POSTVILLE,43.084702,-91.5682015,1.71743312998592,19.8863679023932,2131
2013,PRAIRIE CITY,41.599434,-93.2352053,1.34486541837332,13.6813750731422,1709
2013,PRESTON,42.0502844,-90.3960275,1.3398773006135,14.2260531697342,978
2013,PRIMGHAR,43.0869215,-95.627232,8.27178612059158,106.040807736064,879
2013,PRINCETON,41.6748689,-90.3409096,1.05691603875135,12.906942949408,929
2013,RED OAK,41.0170937,-95.2214477,8.04314692982456,98.8092671783626,5472
2013,REINBECK,42.323597,-92.5993615,1.89444783404515,21.2748871262965,1639
2013,REMSEN,42.8125933,-95.9733503,6.35821078431373,82.8508455882353,1632
2013,RICEVILLE,43.3638571,-92.5540687,2.93240740740741,32.8035925925926,810
2013,RIVERSIDE,41.4797413,-91.5812759,11.3407894736842,182.16438277512,1045
2013,ROCK RAPIDS,43.4271945,-96.1758598,8.89957724827056,116.088059185242,2602
2013,ROCK VALLEY,43.2052594,-96.2950263,2.34509206607094,29.5800487408611,3693
2013,ROCKWELL,42.985244,-93.1918688,8.99313052011776,104.860206084397,1019
2013,ROCKWELL CITY,42.3952576,-94.6338671,3.35367818776273,37.0033675852405,2141
2013,ROLFE,42.8127501,-94.5269204,3.81484794275492,53.3644722719141,559
2013,RUTHVEN,43.1291322,-94.8991531,5.68714488636364,61.4909232954545,704
2013,SAC CITY,42.4222033,-94.9897109,11.6646921641791,134.037719216418,2144
2013,SANBORN,43.1816421,-95.6555674,4.14203971119133,49.528036101083,1385
2013,SCHALLER,42.4997048,-95.2930523,1.57885906040268,15.3914093959732,745
2013,SCHLESWIG,42.1652658,-95.4369432,8.82062996594779,126.573496027242,881
2013,SCRANTON,42.0224844,-94.5452524,3.025,36.7909056603774,530
2013,SERGEANT BLUFF,42.4029802,-96.3588424,3.35012168141593,39.2165486725664,4520
2013,SHEFFIELD,42.8944129,-93.2118688,1.75429824561404,19.3331228070175,1140
2013,SHELDON,43.1812107,-95.8569539,12.2396717767296,149.977963836478,5088
2013,SHELLSBURG,42.0945385,-91.8693231,6.77410620399579,84.8273080967403,951
2013,SHENANDOAH,40.7667389,-95.3761506,11.161556462856,155.075024895439,5021
2013,SIBLEY,43.3999861,-95.7516395,6.97369752623688,82.8290367316342,2668
2013,SIGOURNEY,41.3333445,-92.2046255,5.1976433915212,60.4969127182045,2005
2013,SIOUX CENTER,43.0797991,-96.1756935,6.74925613188581,87.0603055890631,7461
2013,SIOUX CITY,42.4999942,-96.4003069,6.97953598724961,98.7501908936139,82821
2013,SIOUX RAPIDS,42.8933093,-95.1511051,8.86351351351351,104.793861003861,777
2013,SLATER,41.8778194,-93.6821269,2.04417330677291,26.6038247011952,1506
2013,SLOAN,42.2337584,-96.2244905,4.90357507660879,63.4290602655771,979
2013,SOLON,41.8072344,-91.4940604,4.57098231827112,59.1027819253438,2545
2013,SPENCER,43.1450748,-95.144318,11.0347061184445,130.037678380307,11212
2013,SPIRIT LAKE,43.4226192,-95.1022313,34.168144679155,436.917321642089,5018
2013,SPRINGVILLE,42.0594453,-91.4426703,0.500965759438104,6.93668129938543,1139
2013,ST. ANSGAR,43.3784811,-92.9203887,11.6499351211073,141.685458477509,1156
2013,ST. CHARLES,41.2883257,-93.8093887,2.73805732484076,34.7673089171974,628
2013,ST. LUCAS,43.0665745,-91.9332498,33.1684782608696,421.499347826087,138
2013,STATE CENTER,42.0166544,-93.1635365,3.35773809523809,37.0160816326531,1470
2013,STORM LAKE,42.6430359,-95.2019399,10.9356232813932,149.183346471127,10910
2013,STORY CITY,42.1871601,-93.5955532,4.05849331006399,46.2297120418848,3438
2013,STRATFORD,42.2713655,-93.9271721,4.84879310344828,57.0478896551724,725
2013,STRAWBERRY POINT,42.6835955,-91.5340348,4.59409385113269,53.6240857605178,1236
2013,STUART,41.5034243,-94.3183715,7.81388888888889,91.4972097378277,1602
2013,SULLY,41.5783288,-92.8449164,1.15109489051095,16.3286861313869,822
2013,SUMNER,42.8474801,-92.0915633,4.08215530114485,48.7602787456446,2009
2013,SUTHERLAND,42.9741434,-95.4975058,5.82868122977346,66.2753074433657,618
2013,SWEA CITY,43.384403,-94.3149681,7.82476007677543,90.4151055662188,521
2013,SWISHER,41.8458406,-91.693232,10.9496553552492,268.678504772004,943
2013,TIFFIN,41.7069149,-91.6632783,1.5998870907038,21.6054309371472,2657
2013,TIPTON,41.7697434,-91.1279349,8.15965625,95.749609375,3200
2013,TOLEDO,41.9972134,-92.5835266,15.4386920980926,195.042801998183,2202
2013,TRAER,42.1936007,-92.4654688,4.74252265861027,53.1510996978852,1655
2013,TREYNOR,41.2324965,-95.6130608,2.50672268907563,32.678025210084,952
2013,TRIPOLI,42.8080363,-92.2582341,12.4533345752608,148.931304023845,1342
2013,URBANA,42.2241596,-91.8743444,1.9507882111035,23.7584784098698,1459
2013,URBANDALE,41.6266555,-93.7121656,3.39451171077119,51.5553583586764,44062
2013,VAN METER,41.5333223,-93.9543949,1.14680385288967,15.3055166374781,1142
2013,VILLISCA,40.9296034,-94.9766416,0.835427135678392,9.89304020100503,1194
2013,VINTON,42.1646477,-92.0185651,4.99679972804973,56.2404506604507,5148
2013,WALKER,42.2866572,-91.7807299,2.0657196969697,26.3725378787879,792
2013,WALNUT,41.4774899,-95.2219405,2.97590206185567,41.730412371134,776
2013,WAPELLO,41.1814193,-91.1854273,4.26918177364037,49.5632925036747,2041
2013,WASHINGTON,41.3014077,-91.6916417,10.6706769708423,147.326073164147,7408
2013,WATERLOO,42.492786,-92.3425775,9.71031259129419,142.334451358458,68460
2013,WAUKEE,41.6119903,-93.8855768,2.93106319115324,44.8097361769352,18990
2013,WAUKON,43.2694208,-91.475695,13.6993642933619,167.016338329764,3736
